"Stkcd","Reptdt","Shrcr1","Shrcr4"
"603208","2018-12-31","29.0784","75.0040"
"603208","2019-12-31","29.0784","68.7207"
"603208","2020-12-31","29.0784","70.7882"
"603208","2021-12-31","29.0772","71.0203"
"603208","2022-12-31","29.0771","73.0331"
"603211","2022-12-31","47.4769","75.3315"
"603212","2020-12-31","28.9913","87.5816"
"603212","2021-12-31","28.6997","76.9711"
"603212","2022-12-31","26.3347","56.7826"
"603213","2021-12-31","55.6164","85.6022"
"603213","2022-12-31","55.6164","85.2310"
"603215","2021-12-31","56.2500","72.9375"
"603215","2022-12-31","56.2500","72.9375"
"603216","2021-12-31","56.2432","75.7448"
"603216","2022-12-31","55.5506","75.1443"
"603217","2019-12-31","58.9849","71.8990"
"603217","2020-12-31","58.8750","71.0805"
"603217","2021-12-31","57.6657","68.8864"
"603217","2022-12-31","57.6657","70.2538"
"603218","2016-12-31","31.3364","89.7756"
"603218","2017-12-31","31.3364","89.7620"
"603218","2018-12-31","31.2514","87.7688"
"603218","2019-12-31","31.1369","84.9185"
"603218","2020-12-31","23.9378","64.1272"
"603218","2021-12-31","23.9380","69.3707"
"603218","2022-12-31","25.4116","70.3357"
"603219","2021-12-31","41.9018","89.8773"
"603219","2022-12-31","41.9018","88.8547"
"603221","2020-12-31","64.5000","76.6844"
"603221","2021-12-31","64.5000","76.2439"
"603221","2022-12-31","64.5000","77.2320"
"603222","2014-12-31","36.1971","69.4063"
"603222","2015-12-31","36.1971","69.4063"
"603222","2016-12-31","36.1971","67.5313"
"603222","2017-12-31","36.1971","66.5626"
"603222","2018-12-31","36.1971","66.2883"
"603222","2019-12-31","36.1971","66.5864"
"603222","2020-12-31","34.3846","64.3114"
"603222","2021-12-31","29.3965","57.1741"
"603222","2022-12-31","26.8286","52.8479"
"603225","2017-12-31","26.8398","80.7286"
"603225","2018-12-31","26.8394","80.4659"
"603225","2019-12-31","24.1161","78.7108"
"603225","2020-12-31","24.1760","79.2711"
"603225","2021-12-31","22.0665","70.9109"
"603225","2022-12-31","22.0679","68.5840"
"603226","2017-12-31","29.0153","77.2472"
"603226","2018-12-31","29.0153","75.2079"
"603226","2019-12-31","29.0357","74.8893"
"603226","2020-12-31","29.0357","75.0648"
"603226","2021-12-31","29.0357","75.3675"
"603226","2022-12-31","29.0357","76.4888"
"603227","2015-12-31","30.7099","64.4056"
"603227","2016-12-31","30.7099","58.6764"
"603227","2017-12-31","30.7099","54.7248"
"603227","2018-12-31","30.7099","51.6430"
"603227","2019-12-31","30.7099","49.1444"
"603227","2020-12-31","30.7099","48.0008"
"603227","2021-12-31","37.0090","51.9341"
"603227","2022-12-31","37.8425","59.0661"
"603228","2016-12-31","37.2584","88.2774"
"603228","2017-12-31","37.2584","90.2254"
"603228","2018-12-31","36.9864","88.3463"
"603228","2019-12-31","35.3303","82.7622"
"603228","2020-12-31","34.4156","78.5643"
"603228","2021-12-31","34.4887","77.4840"
"603228","2022-12-31","34.6688","78.9981"
"603229","2017-12-31","59.9850","75.0000"
"603229","2018-12-31","59.9850","74.6763"
"603229","2019-12-31","59.9850","75.4058"
"603229","2020-12-31","57.3826","70.4502"
"603229","2021-12-31","57.3826","71.0737"
"603229","2022-12-31","53.3776","63.7556"
"603235","2022-12-31","46.5083","90.2913"
"603236","2019-12-31","23.7778","58.2899"
"603236","2020-12-31","23.7778","52.1234"
"603236","2021-12-31","22.7555","44.9217"
"603236","2022-12-31","22.7550","42.8899"
"603237","2022-12-31","30.2684","67.1839"
"603238","2016-12-31","55.7625","75.0000"
"603238","2017-12-31","55.7625","75.0667"
"603238","2018-12-31","55.7625","76.3669"
"603238","2019-12-31","55.7625","75.2158"
"603238","2020-12-31","54.1296","75.1692"
"603238","2021-12-31","54.1822","72.1170"
"603238","2022-12-31","54.2085","70.8975"
"603239","2016-12-31","47.2074","75.0964"
"603239","2017-12-31","47.2074","76.4701"
"603239","2018-12-31","47.2074","76.1282"
"603239","2019-12-31","47.2074","69.0102"
"603239","2020-12-31","47.2074","71.3679"
"603239","2021-12-31","47.2074","69.7614"
"603239","2022-12-31","35.4056","73.3795"
"603255","2022-12-31","42.9148","76.7774"
"603256","2019-12-31","75.0063","90.1189"
"603256","2020-12-31","75.0063","86.4068"
"603256","2021-12-31","75.0063","85.6893"
"603256","2022-12-31","74.4490","85.2108"
"603260","2017-12-31","58.2779","89.8021"
"603260","2018-12-31","58.2779","89.9697"
"603260","2019-12-31","58.2779","88.2609"
"603260","2020-12-31","58.2779","88.7790"
"603260","2021-12-31","50.8904","89.5557"
"603260","2022-12-31","50.8904","84.2571"
"603261","2021-12-31","64.1294","74.9193"
"603261","2022-12-31","62.9283","74.0898"
"603266","2016-12-31","49.0650","72.4125"
"603266","2017-12-31","49.0650","72.7950"
"603266","2018-12-31","49.0650","72.6959"
"603266","2019-12-31","48.3072","71.4206"
"603266","2020-12-31","48.3338","69.5610"
"603266","2021-12-31","48.3471","69.8910"
"603266","2022-12-31","48.3528","67.8870"
"603267","2019-12-31","28.7483","53.8371"
"603267","2020-12-31","28.7483","49.8857"
"603267","2021-12-31","28.6335","50.2279"
"603267","2022-12-31","28.6340","49.9768"
"603268","2015-12-31","28.5000","76.2091"
"603268","2016-12-31","29.5000","68.0078"
"603268","2017-12-31","29.0432","65.6532"
"603268","2018-12-31","29.9095","67.5207"
"603268","2019-12-31","30.1428","65.5491"
"603268","2020-12-31","30.1428","71.3950"
"603268","2021-12-31","30.1428","64.8327"
"603268","2022-12-31","30.1428","63.8898"
"603269","2017-12-31","19.1593","62.5600"
"603269","2018-12-31","19.1593","60.3013"
"603269","2019-12-31","19.1593","54.1136"
"603269","2020-12-31","19.4690","52.7711"
"603269","2021-12-31","16.4690","49.9311"
"603269","2022-12-31","13.1645","42.1296"
"603272","2022-12-31","40.5300","75.1603"
"603277","2017-12-31","52.6257","83.8421"
"603277","2018-12-31","51.4493","82.2959"
"603277","2019-12-31","51.4361","82.5510"
"603277","2020-12-31","51.4380","84.2854"
"603277","2021-12-31","50.1937","82.7626"
"603277","2022-12-31","50.1426","82.2472"
"603278","2017-12-31","38.2500","73.8599"
"603278","2018-12-31","38.2500","75.1211"
"603278","2019-12-31","38.4177","74.6176"
"603278","2020-12-31","38.4170","72.7562"
"603278","2021-12-31","38.4137","71.4887"
"603278","2022-12-31","38.4332","67.5808"
"603279","2019-12-31","34.3386","70.7286"
"603279","2020-12-31","33.3624","65.3890"
"603279","2021-12-31","33.3481","68.3948"
"603279","2022-12-31","31.3481","64.1416"
"603280","2022-12-31","42.7096","75.4057"
"603281","2022-12-31","10.1214","52.9093"
"603283","2017-12-31","65.9925","75.1360"
"603283","2018-12-31","64.8719","74.9500"
"603283","2019-12-31","59.9624","73.2302"
"603283","2020-12-31","58.9076","73.7807"
"603283","2021-12-31","54.2978","64.0343"
"603283","2022-12-31","42.7177","57.8281"
"603286","2017-12-31","23.5876","76.4732"
"603286","2018-12-31","23.5876","70.5114"
"603286","2019-12-31","23.5876","62.5672"
"603286","2020-12-31","23.5876","61.0179"
"603286","2021-12-31","23.3097","60.6339"
"603286","2022-12-31","24.6094","56.8227"
"603288","2014-12-31","58.1275","78.4457"
"603288","2015-12-31","58.1318","80.8867"
"603288","2016-12-31","58.1596","81.9812"
"603288","2017-12-31","58.2402","82.8776"
"603288","2018-12-31","58.2583","82.7191"
"603288","2019-12-31","58.2583","83.2977"
"603288","2020-12-31","58.2583","83.5223"
"603288","2021-12-31","58.2583","83.6844"
"603288","2022-12-31","58.2583","83.5795"
"603289","2017-12-31","48.3131","75.6339"
"603289","2018-12-31","48.0769","74.2112"
"603289","2019-12-31","48.0234","73.9010"
"603289","2020-12-31","48.0234","74.0583"
"603289","2021-12-31","43.3268","73.6341"
"603289","2022-12-31","40.3770","69.6435"
"603290","2019-12-31","44.5418","74.8472"
"603290","2020-12-31","44.5418","76.3270"
"603290","2021-12-31","41.7727","70.7624"
"603290","2022-12-31","41.7291","76.1004"
"603297","2018-12-31","29.5030","76.7772"
"603297","2019-12-31","29.5030","76.1010"
"603297","2020-12-31","29.1480","73.7135"
"603297","2021-12-31","29.1572","73.3136"
"603297","2022-12-31","29.1618","73.7517"
"603298","2016-12-31","44.7192","74.4193"
"603298","2017-12-31","44.7192","74.4195"
"603298","2018-12-31","44.7192","73.5922"
"603298","2019-12-31","44.7192","73.0482"
"603298","2020-12-31","44.7192","74.3040"
"603298","2021-12-31","44.6383","78.4346"
"603298","2022-12-31","44.6383","77.1482"
"603299","2015-12-31","48.8291","77.5907"
"603299","2016-12-31","48.8291","77.5907"
"603299","2017-12-31","48.8291","69.1799"
"603299","2018-12-31","48.8291","63.0543"
"603299","2019-12-31","63.6889","70.5081"
"603299","2020-12-31","63.6256","70.2704"
"603299","2021-12-31","63.5572","68.9897"
"603299","2022-12-31","62.4440","66.4501"
"603301","2018-12-31","55.7100","70.9969"
"603301","2019-12-31","55.7100","68.9920"
"603301","2020-12-31","48.0587","57.0595"
"603301","2021-12-31","48.0587","58.7244"
"603301","2022-12-31","49.8176","64.7938"
"603303","2017-12-31","48.0000","75.8583"
"603303","2018-12-31","48.0000","78.1269"
"603303","2019-12-31","48.1855","79.2361"
"603303","2020-12-31","48.1855","80.3113"
"603303","2021-12-31","49.2736","81.0373"
"603303","2022-12-31","49.2736","81.8324"
"603303","2023-12-31","49.2736","82.6751"
"603305","2017-12-31","32.4471","90.3111"
"603305","2018-12-31","32.4471","88.0359"
"603305","2019-12-31","32.4469","85.3318"
"603305","2020-12-31","29.0765","76.9159"
"603305","2021-12-31","29.0765","77.7603"
"603305","2022-12-31","27.2999","71.6360"
"603306","2014-12-31","60.3750","77.7231"
"603306","2015-12-31","59.2742","73.5118"
"603306","2016-12-31","59.2742","72.1029"
"603306","2017-12-31","42.9848","68.1332"
"603306","2018-12-31","42.1608","66.5798"
"603306","2019-12-31","37.3526","64.4244"
"603306","2020-12-31","15.9449","55.3134"
"603306","2021-12-31","16.0342","46.7764"
"603306","2022-12-31","15.3578","39.2864"
"603307","2022-12-31","41.2269","75.0000"
"603308","2014-12-31","33.1822","80.3730"
"603308","2015-12-31","33.1822","62.0235"
"603308","2016-12-31","30.6008","45.3915"
"603308","2017-12-31","30.6008","47.1858"
"603308","2018-12-31","30.6008","48.3137"
"603308","2019-12-31","27.2013","48.2525"
"603308","2020-12-31","27.2013","49.3075"
"603308","2021-12-31","27.2013","48.6427"
"603308","2022-12-31","27.2013","47.9825"
"603309","2015-12-31","37.3920","77.9665"
"603309","2016-12-31","37.3920","65.6221"
"603309","2017-12-31","37.3920","69.1877"
"603309","2018-12-31","37.3920","68.7040"
"603309","2019-12-31","37.3920","66.0891"
"603309","2020-12-31","37.3920","64.9703"
"603309","2021-12-31","34.8835","63.5135"
"603309","2022-12-31","31.3714","58.4833"
"603311","2015-12-31","50.7009","72.2781"
"603311","2016-12-31","50.7009","66.8113"
"603311","2017-12-31","50.7009","63.0640"
"603311","2018-12-31","50.7009","63.0353"
"603311","2019-12-31","50.7009","62.2714"
"603311","2020-12-31","50.7009","62.8756"
"603311","2021-12-31","50.7009","62.7161"
"603311","2022-12-31","45.1374","59.8408"
"603313","2016-12-31","59.0175","75.6363"
"603313","2017-12-31","61.9572","77.8300"
"603313","2018-12-31","64.2312","77.7571"
"603313","2019-12-31","55.2786","69.7540"
"603313","2020-12-31","49.2524","65.2085"
"603313","2021-12-31","49.2699","62.4120"
"603313","2022-12-31","38.6034","61.9110"
"603315","2015-12-31","60.9563","74.8573"
"603315","2016-12-31","60.9563","74.2519"
"603315","2017-12-31","55.4271","76.0345"
"603315","2018-12-31","55.4271","77.0768"
"603315","2019-12-31","39.7075","80.6426"
"603315","2020-12-31","28.3609","73.2343"
"603315","2021-12-31","28.3609","70.3983"
"603315","2022-12-31","34.6234","70.3622"
"603317","2019-12-31","67.8438","87.2371"
"603317","2020-12-31","64.4680","82.8904"
"603317","2021-12-31","64.6690","79.6298"
"603317","2022-12-31","61.3271","76.9111"
"603319","2016-12-31","20.6827","49.8188"
"603319","2017-12-31","20.6827","49.5431"
"603319","2018-12-31","21.3120","46.7528"
"603319","2019-12-31","21.3718","44.2257"
"603319","2020-12-31","21.3718","48.1088"
"603319","2021-12-31","19.5425","37.7875"
"603319","2022-12-31","19.5425","39.2010"
"603320","2017-12-31","47.8278","77.5451"
"603320","2018-12-31","47.8278","76.9543"
"603320","2019-12-31","47.8278","72.7910"
"603320","2020-12-31","47.8251","71.9585"
"603320","2021-12-31","47.8240","70.8161"
"603320","2022-12-31","47.8200","69.3607"
"603321","2017-12-31","36.0658","75.8390"
"603321","2018-12-31","36.0658","75.5614"
"603321","2019-12-31","36.0658","75.7285"
"603321","2020-12-31","36.0658","70.7791"
"603321","2021-12-31","36.0658","73.0054"
"603321","2022-12-31","36.0658","70.1193"
"603324","2021-12-31","59.5265","75.2485"
"603324","2022-12-31","59.5483","71.3777"
"603326","2017-12-31","64.0210","78.1518"
"603326","2018-12-31","63.9474","77.0359"
"603326","2019-12-31","63.9611","82.7978"
"603326","2020-12-31","63.9149","82.5940"
"603326","2021-12-31","62.8185","84.2772"
"603326","2022-12-31","64.1239","85.5292"
"603327","2019-12-31","56.4766","87.9463"
"603327","2020-12-31","56.4766","85.8470"
"603327","2021-12-31","56.4766","85.8389"
"603327","2022-12-31","56.4766","87.9174"
"603328","2014-12-31","79.9632","82.7289"
"603328","2015-12-31","79.9632","83.8817"
"603328","2016-12-31","78.4467","83.5613"
"603328","2017-12-31","75.3933","79.9995"
"603328","2018-12-31","70.1597","77.4900"
"603328","2019-12-31","67.0791","72.5748"
"603328","2020-12-31","63.4106","71.1827"
"603328","2021-12-31","30.0000","66.5448"
"603328","2022-12-31","30.0000","65.8253"
"603330","2016-12-31","36.1013","71.8050"
"603330","2017-12-31","36.1013","71.8050"
"603330","2018-12-31","36.1013","69.2462"
"603330","2019-12-31","36.1013","67.2055"
"603330","2020-12-31","36.1013","63.0871"
"603330","2021-12-31","32.5021","57.7600"
"603330","2022-12-31","32.5021","60.6927"
"603331","2017-12-31","37.7200","73.7270"
"603331","2018-12-31","37.1421","72.5974"
"603331","2019-12-31","37.3738","73.5935"
"603331","2020-12-31","37.5518","72.5774"
"603331","2021-12-31","29.1289","70.0462"
"603331","2022-12-31","12.6280","65.1675"
"603332","2018-12-31","51.7917","67.3958"
"603332","2019-12-31","51.7917","67.3958"
"603332","2020-12-31","51.7917","67.3958"
"603332","2021-12-31","51.7917","67.3959"
"603332","2022-12-31","51.7917","64.6229"
"603333","2014-12-31","62.5956","66.6060"
"603333","2015-12-31","62.5956","67.4704"
"603333","2016-12-31","57.9802","67.9335"
"603333","2017-12-31","47.9802","66.9524"
"603333","2018-12-31","47.9802","69.0600"
"603333","2019-12-31","47.9894","66.1983"
"603333","2020-12-31","29.9958","64.1937"
"603333","2021-12-31","23.4182","61.9188"
"603333","2022-12-31","23.4182","54.9102"
"603335","2017-12-31","28.8742","74.9980"
"603335","2018-12-31","30.1441","73.3602"
"603335","2019-12-31","30.1441","65.2047"
"603335","2020-12-31","29.3414","61.0255"
"603335","2021-12-31","29.3414","60.0460"
"603335","2022-12-31","27.8746","59.2010"
"603336","2016-12-31","54.1785","75.2103"
"603336","2017-12-31","54.1785","74.8534"
"603336","2018-12-31","54.1785","69.7264"
"603336","2019-12-31","54.1785","67.1862"
"603336","2020-12-31","48.0295","59.2966"
"603336","2021-12-31","46.1948","57.1557"
"603336","2022-12-31","44.1990","53.9508"
"603337","2016-12-31","42.8468","74.9988"
"603337","2017-12-31","42.8468","83.3311"
"603337","2018-12-31","42.6128","82.0658"
"603337","2019-12-31","42.6128","81.8953"
"603337","2020-12-31","42.6336","76.5785"
"603337","2021-12-31","42.6205","75.4367"
"603337","2022-12-31","39.0979","71.4214"
"603338","2015-12-31","51.7077","77.0565"
"603338","2016-12-31","51.7077","78.6905"
"603338","2017-12-31","47.4915","74.3256"
"603338","2018-12-31","47.4915","73.8423"
"603338","2019-12-31","47.4915","74.9830"
"603338","2020-12-31","47.4915","75.5781"
"603338","2021-12-31","47.4915","76.6208"
"603338","2022-12-31","45.5348","71.0472"
"603339","2016-12-31","40.4053","58.7122"
"603339","2017-12-31","39.7430","56.3666"
"603339","2018-12-31","39.9476","56.7659"
"603339","2019-12-31","39.9607","55.0157"
"603339","2020-12-31","40.2651","54.2945"
"603339","2021-12-31","40.2651","55.9392"
"603339","2022-12-31","40.2651","53.4674"
"603345","2016-12-31","43.1358","75.0000"
"603345","2017-12-31","43.1358","76.1890"
"603345","2018-12-31","43.1358","72.6069"
"603345","2019-12-31","40.5059","63.8793"
"603345","2020-12-31","39.3750","61.1683"
"603345","2021-12-31","38.1266","61.2330"
"603345","2022-12-31","29.9992","49.1791"
"603348","2018-12-31","13.6364","70.9827"
"603348","2019-12-31","13.5739","71.3614"
"603348","2020-12-31","11.5934","62.6199"
"603348","2021-12-31","11.4429","62.7449"
"603348","2022-12-31","11.3841","67.8889"
"603351","2018-12-31","14.1750","71.7000"
"603351","2019-12-31","14.1750","71.7000"
"603351","2020-12-31","14.1750","67.1373"
"603351","2021-12-31","13.6715","65.5098"
"603351","2022-12-31","13.6715","64.5803"
"603355","2015-12-31","45.7855","87.9709"
"603355","2016-12-31","45.7855","89.2829"
"603355","2017-12-31","45.7855","88.8993"
"603355","2018-12-31","36.6284","88.9276"
"603355","2019-12-31","36.6284","88.9679"
"603355","2020-12-31","35.7309","86.3545"
"603355","2021-12-31","35.7796","85.6264"
"603355","2022-12-31","35.8116","85.0662"
"603356","2017-12-31","24.8238","70.9840"
"603356","2018-12-31","24.8238","70.9862"
"603356","2019-12-31","24.8238","60.7651"
"603356","2020-12-31","24.8238","55.5215"
"603356","2021-12-31","24.8238","52.5458"
"603356","2022-12-31","23.5826","45.7890"
"603358","2016-12-31","56.0901","75.0000"
"603358","2017-12-31","56.0901","76.3239"
"603358","2018-12-31","56.0901","76.5207"
"603358","2019-12-31","56.0901","77.6981"
"603358","2020-12-31","56.0901","76.0629"
"603358","2021-12-31","53.2497","74.3554"
"603358","2022-12-31","51.2097","72.4138"
"603360","2016-12-31","28.9986","74.9963"
"603360","2017-12-31","28.9986","75.9817"
"603360","2018-12-31","29.9958","73.0232"
"603360","2019-12-31","28.9986","69.3563"
"603360","2020-12-31","28.9986","66.8095"
"603360","2021-12-31","29.5037","65.5472"
"603360","2022-12-31","29.7765","63.2694"
"603363","2017-12-31","40.6619","74.1370"
"603363","2018-12-31","41.5674","70.5503"
"603363","2019-12-31","40.9762","65.3638"
"603363","2020-12-31","36.2450","59.2800"
"603363","2021-12-31","35.6945","58.2895"
"603363","2022-12-31","37.0144","56.3997"
"603365","2017-12-31","40.4245","65.3534"
"603365","2018-12-31","40.4245","65.3534"
"603365","2019-12-31","40.4245","65.3534"
"603365","2020-12-31","40.4245","66.2802"
"603365","2021-12-31","40.4245","66.2802"
"603365","2022-12-31","40.4245","66.2802"
"603366","2014-12-31","57.7501","68.5259"
"603366","2015-12-31","57.7501","70.3592"
"603366","2016-12-31","57.7501","70.5680"
"603366","2017-12-31","57.7501","69.3915"
"603366","2018-12-31","57.7501","68.7951"
"603366","2019-12-31","57.7501","66.8431"
"603366","2020-12-31","57.7501","63.5854"
"603366","2021-12-31","56.1430","61.3345"
"603366","2022-12-31","56.2819","61.4514"
"603367","2017-12-31","36.5440","71.7194"
"603367","2018-12-31","36.5440","70.6745"
"603367","2019-12-31","36.5440","71.9651"
"603367","2020-12-31","36.5440","68.4866"
"603367","2021-12-31","36.5456","63.8484"
"603367","2022-12-31","36.5472","63.4754"
"603369","2014-12-31","44.7229","77.9035"
"603369","2015-12-31","44.7229","76.6281"
"603369","2016-12-31","44.7229","76.0430"
"603369","2017-12-31","44.7229","73.9102"
"603369","2018-12-31","44.7229","72.7794"
"603369","2019-12-31","44.7229","70.0686"
"603369","2020-12-31","44.7229","67.6518"
"603369","2021-12-31","44.7229","70.0344"
"603369","2022-12-31","44.7229","68.4438"
"603378","2017-12-31","27.7207","73.1838"
"603378","2018-12-31","25.8727","70.8143"
"603378","2019-12-31","27.7207","73.1052"
"603378","2020-12-31","26.1916","71.6868"
"603378","2021-12-31","26.1916","72.8497"
"603378","2022-12-31","26.2973","70.9532"
"603379","2019-12-31","36.8938","79.7868"
"603379","2020-12-31","36.8938","79.3765"
"603379","2021-12-31","37.8250","76.4885"
"603379","2022-12-31","37.8250","72.8811"
"603380","2017-12-31","37.2254","76.0043"
"603380","2018-12-31","37.2254","75.2213"
"603380","2019-12-31","37.2254","72.6636"
"603380","2020-12-31","37.2254","70.9691"
"603380","2021-12-31","36.9279","73.6854"
"603380","2022-12-31","36.9017","73.1896"
"603385","2017-12-31","16.8159","67.3468"
"603385","2018-12-31","17.1425","67.0955"
"603385","2019-12-31","17.1425","68.9965"
"603385","2020-12-31","17.6379","68.2373"
"603385","2021-12-31","17.4205","67.1084"
"603385","2022-12-31","17.4667","67.3387"
"603386","2017-12-31","71.9153","75.8576"
"603386","2018-12-31","71.9153","74.4314"
"603386","2019-12-31","64.1293","73.2566"
"603386","2020-12-31","64.6458","76.7970"
"603386","2021-12-31","61.9356","71.2833"
"603386","2022-12-31","60.2628","71.2988"
"603387","2017-12-31","39.7700","72.6907"
"603387","2018-12-31","39.5108","66.1710"
"603387","2019-12-31","39.5165","61.5060"
"603387","2020-12-31","39.5224","56.6646"
"603387","2021-12-31","39.5945","55.6484"
"603387","2022-12-31","39.7651","49.3578"
"603389","2016-12-31","64.1213","76.3085"
"603389","2017-12-31","64.1213","76.3798"
"603389","2018-12-31","64.1213","72.3612"
"603389","2019-12-31","64.1213","72.5420"
"603389","2020-12-31","64.1213","73.7651"
"603389","2021-12-31","64.1213","74.6276"
"603389","2022-12-31","63.1213","72.8955"
"603390","2019-12-31","33.3717","66.8459"
"603390","2020-12-31","33.3717","66.2538"
"603390","2021-12-31","33.3717","66.0583"
"603390","2022-12-31","33.3717","66.2353"
"603392","2020-12-31","56.9822","87.4140"
"603392","2021-12-31","56.9822","86.6394"
"603392","2022-12-31","55.6412","84.3145"
"603396","2017-12-31","47.2830","75.9727"
"603396","2018-12-31","47.2830","74.7644"
"603396","2019-12-31","47.2830","71.7305"
"603396","2020-12-31","47.2830","67.2377"
"603396","2021-12-31","43.1170","62.6104"
"603396","2022-12-31","43.0546","55.7525"
"603398","2015-12-31","30.6000","77.5159"
"603398","2016-12-31","30.6000","77.2983"
"603398","2017-12-31","30.4157","75.9197"
"603398","2018-12-31","30.3735","75.3084"
"603398","2019-12-31","29.0018","71.2836"
"603398","2020-12-31","28.3270","69.1655"
"603398","2021-12-31","24.5031","60.2215"
"603398","2022-12-31","24.5031","55.6196"
"603399","2014-12-31","30.1429","65.9822"
"603399","2015-12-31","21.4157","70.3840"
"603399","2016-12-31","21.1353","54.2458"
"603399","2017-12-31","32.0000","64.3676"
"603399","2018-12-31","31.7951","63.4277"
"603399","2019-12-31","31.7951","62.2600"
"603399","2020-12-31","34.0513","61.1114"
"603399","2021-12-31","34.1853","58.0148"
"603399","2022-12-31","33.5178","51.6915"
"603408","2020-12-31","20.2296","80.9572"
"603408","2021-12-31","20.1293","78.5659"
"603408","2022-12-31","20.1170","77.9952"
"603416","2016-12-31","35.0990","72.7184"
"603416","2017-12-31","35.0990","73.3086"
"603416","2018-12-31","35.0990","75.1035"
"603416","2019-12-31","35.0990","74.7778"
"603416","2020-12-31","23.0990","70.6394"
"603416","2021-12-31","23.0990","68.7757"
"603416","2022-12-31","23.0990","62.0564"
"603429","2016-12-31","48.7500","75.0000"
"603429","2017-12-31","48.7500","76.0423"
"603429","2018-12-31","48.7500","76.4593"
"603429","2019-12-31","45.3428","71.5284"
"603429","2020-12-31","40.4455","62.7498"
"603429","2021-12-31","40.4455","62.6687"
"603429","2022-12-31","41.0508","58.6443"
"603439","2020-12-31","46.3192","82.0793"
"603439","2021-12-31","45.9201","75.2193"
"603439","2022-12-31","45.9201","70.7756"
"603456","2014-12-31","47.3813","72.1113"
"603456","2015-12-31","44.4318","68.2338"
"603456","2016-12-31","44.4318","68.1539"
"603456","2017-12-31","43.9655","65.3730"
"603456","2018-12-31","39.6049","64.5152"
"603456","2019-12-31","32.5784","61.0002"
"603456","2020-12-31","35.2095","55.9429"
"603456","2021-12-31","34.0524","58.0628"
"603456","2022-12-31","33.9847","59.5357"
"603486","2018-12-31","42.1053","86.1455"
"603486","2019-12-31","42.2766","82.5801"
"603486","2020-12-31","42.3836","80.7185"
"603486","2021-12-31","41.8161","77.6812"
"603486","2022-12-31","41.7085","76.5808"
"603488","2017-12-31","16.5000","68.0029"
"603488","2018-12-31","16.5214","66.8742"
"603488","2019-12-31","16.5214","64.9326"
"603488","2020-12-31","14.8788","61.2603"
"603488","2021-12-31","13.2602","61.1927"
"603488","2022-12-31","29.9900","61.0128"
"603489","2019-12-31","40.5000","79.5499"
"603489","2020-12-31","40.3940","87.0633"
"603489","2021-12-31","40.3976","92.0322"
"603489","2022-12-31","40.4000","88.8417"
"603496","2017-12-31","19.6875","66.3711"
"603496","2018-12-31","19.2901","65.0985"
"603496","2019-12-31","19.2005","58.2785"
"603496","2020-12-31","19.3611","59.0849"
"603496","2021-12-31","17.0705","50.9462"
"603496","2022-12-31","14.7676","49.2942"
"603499","2017-12-31","47.0925","77.1228"
"603499","2018-12-31","46.4788","75.0103"
"603499","2019-12-31","46.4795","76.2067"
"603499","2020-12-31","45.6597","75.9416"
"603499","2021-12-31","36.1275","75.8289"
"603499","2022-12-31","34.1437","75.6375"
"603500","2017-12-31","34.2415","75.4143"
"603500","2018-12-31","34.2415","73.7211"
"603500","2019-12-31","34.2415","74.1388"
"603500","2020-12-31","34.2415","72.4316"
"603500","2021-12-31","32.2852","70.0545"
"603500","2022-12-31","27.2852","68.2227"
"603501","2017-12-31","61.3046","78.5217"
"603501","2018-12-31","61.3046","75.9160"
"603501","2019-12-31","32.3547","68.9578"
"603501","2020-12-31","32.2078","64.2823"
"603501","2021-12-31","30.3217","58.1234"
"603501","2022-12-31","30.2411","56.3326"
"603507","2017-12-31","29.6818","70.6443"
"603507","2018-12-31","29.1140","69.2930"
"603507","2019-12-31","29.1163","69.3134"
"603507","2020-12-31","29.3998","66.8307"
"603507","2021-12-31","27.6818","55.9486"
"603507","2022-12-31","22.2240","40.8544"
"603508","2015-12-31","25.0050","73.3506"
"603508","2016-12-31","25.0050","73.0506"
"603508","2017-12-31","25.0050","72.0506"
"603508","2018-12-31","25.0050","70.9005"
"603508","2019-12-31","20.5444","71.5546"
"603508","2020-12-31","20.3788","70.3396"
"603508","2021-12-31","20.3925","69.1060"
"603508","2022-12-31","20.3925","66.9047"
"603511","2021-12-31","40.8298","89.3678"
"603511","2022-12-31","40.8298","89.3678"
"603515","2016-12-31","46.2238","89.1152"
"603515","2017-12-31","46.2238","88.7885"
"603515","2018-12-31","46.0522","90.8623"
"603515","2019-12-31","46.0562","89.3457"
"603515","2020-12-31","46.0464","91.0642"
"603515","2021-12-31","46.1694","87.1024"
"603515","2022-12-31","46.1694","86.6951"
"603516","2017-12-31","29.0251","68.0772"
"603516","2018-12-31","29.0251","68.0772"
"603516","2019-12-31","29.0251","64.9040"
"603516","2020-12-31","28.5166","60.8715"
"603516","2021-12-31","28.5257","58.2822"
"603516","2022-12-31","28.7373","52.9286"
"603517","2017-12-31","38.3532","78.5622"
"603517","2018-12-31","38.3532","70.0541"
"603517","2019-12-31","36.1709","64.2882"
"603517","2020-12-31","34.7909","59.8514"
"603517","2021-12-31","33.8560","56.4857"
"603517","2022-12-31","34.1672","56.4681"
"603518","2014-12-31","32.2422","72.3463"
"603518","2015-12-31","32.6586","73.2772"
"603518","2016-12-31","32.6586","74.1827"
"603518","2017-12-31","31.7340","69.8653"
"603518","2018-12-31","26.7666","70.1651"
