"Stkcd","ShortName","Accper","Typrep","Bbd1102101","B001302000","B001301000","B001300000"
"603408","建霖家居","2022-12-31","A","","-35688427.39","18636089.37","486143511.07"
"603416","信捷电气","2016-12-31","A","","546647.48","","96767080.38"
"603416","信捷电气","2017-12-31","A","","15300318.79","","154141030.79"
"603416","信捷电气","2018-12-31","A","","27223440.59","33685.23","172764880.88"
"603416","信捷电气","2019-12-31","A","","28714248.86","-153685.23","186712283.08"
"603416","信捷电气","2020-12-31","A","","32451303.63","","381559557.00"
"603416","信捷电气","2021-12-31","A","","35975129.67","2905310.97","340569908.31"
"603416","信捷电气","2022-12-31","A","","24735888.14","2136033.53","241701589.20"
"603429","集友股份","2016-12-31","A","","0.00","","60196718.78"
"603429","集友股份","2017-12-31","A","","7121538.43","","108557886.74"
"603429","集友股份","2018-12-31","A","","4278620.73","","136359763.36"
"603429","集友股份","2019-12-31","A","","644009.47","","235456898.58"
"603429","集友股份","2020-12-31","A","","3295599.36","","78057484.95"
"603429","集友股份","2021-12-31","A","","2109884.98","","162450874.19"
"603429","集友股份","2022-12-31","A","","11100954.14","","196661751.00"
"603439","贵州三力","2020-12-31","A","","2148343.03","","112270364.74"
"603439","贵州三力","2021-12-31","A","","17871075.87","","179192017.30"
"603439","贵州三力","2022-12-31","A","","11049345.52","-88912.36","225549015.35"
"603456","九洲药业","2014-12-31","A","0.00","4906254.41","-14856156.26","124205777.52"
"603456","九洲药业","2015-12-31","A","0.00","24516369.73","-571088.51","216764303.12"
"603456","九洲药业","2016-12-31","A","","3655188.62","768078.63","119083208.33"
"603456","九洲药业","2017-12-31","A","","1131947.03","","175636401.44"
"603456","九洲药业","2018-12-31","A","","-19664202.75","-16088211.65","193740946.96"
"603456","九洲药业","2019-12-31","A","","-23008318.64","7569426.43","285437492.94"
"603456","九洲药业","2020-12-31","A","","4987176.83","35972762.30","456148896.61"
"603456","九洲药业","2021-12-31","A","","61068141.19","-1390265.74","753635146.89"
"603456","九洲药业","2022-12-31","A","","2069932.00","-35222374.05","1107911627.66"
"603486","科沃斯","2018-12-31","A","","-12958493.69","-269372.10","545865316.42"
"603486","科沃斯","2019-12-31","A","","-1974130.83","2770544.35","140966657.49"
"603486","科沃斯","2020-12-31","A","","45299728.09","7332096.23","727526451.15"
"603486","科沃斯","2021-12-31","A","","12280303.69","106759548.25","2255871719.64"
"603486","科沃斯","2022-12-31","A","","-22386282.35","37323490.90","1817334579.00"
"603488","展鹏科技","2017-12-31","A","","11838888.00","","79542411.48"
"603488","展鹏科技","2018-12-31","A","","20744728.91","","84047453.86"
"603488","展鹏科技","2019-12-31","A","","17204483.87","3345913.31","101465329.66"
"603488","展鹏科技","2020-12-31","A","","7640807.56","23096919.68","120543814.56"
"603488","展鹏科技","2021-12-31","A","","5123462.76","4954473.95","82023284.48"
"603488","展鹏科技","2022-12-31","A","","5185588.22","-6494627.06","45900945.37"
"603489","八方股份","2019-12-31","A","","6095135.38","","375184305.00"
"603489","八方股份","2020-12-31","A","","28609937.97","","468296888.54"
"603489","八方股份","2021-12-31","A","","10422900.63","64400.00","655821410.12"
"603489","八方股份","2022-12-31","A","","534921.98","-20478410.96","585558003.52"
"603496","恒为科技","2017-12-31","A","","2601680.16","","78790967.98"
"603496","恒为科技","2018-12-31","A","","4556873.94","","113575353.12"
"603496","恒为科技","2019-12-31","A","","2763928.92","","65042118.39"
"603496","恒为科技","2020-12-31","A","","4722471.16","5029317.99","35924172.42"
"603496","恒为科技","2021-12-31","A","","23031578.96","29889873.07","53949490.47"
"603496","恒为科技","2022-12-31","A","","7185314.49","12843284.12","69705551.14"
"603499","翔港科技","2017-12-31","A","","","","46130105.57"
"603499","翔港科技","2018-12-31","A","","4540143.90","","40460542.83"
"603499","翔港科技","2019-12-31","A","","","","4843137.87"
"603499","翔港科技","2020-12-31","A","","628426.03","","7703266.90"
"603499","翔港科技","2021-12-31","A","","","","-20487666.14"
"603499","翔港科技","2022-12-31","A","","","","3973665.91"
"603500","祥和实业","2017-12-31","A","","2100868.01","","91075078.22"
"603500","祥和实业","2018-12-31","A","","11569775.93","","98051600.39"
"603500","祥和实业","2019-12-31","A","","7659446.61","","98412259.76"
"603500","祥和实业","2020-12-31","A","","5621891.55","","66120019.97"
"603500","祥和实业","2021-12-31","A","","3902939.27","","74212356.52"
"603500","祥和实业","2022-12-31","A","","7861772.42","","82482662.57"
"603501","韦尔股份","2017-12-31","A","","","","132129631.60"
"603501","韦尔股份","2018-12-31","A","","2790079.59","-673257.76","120823169.34"
"603501","韦尔股份","2019-12-31","A","","783289.45","60538418.37","785106635.79"
"603501","韦尔股份","2020-12-31","A","","21076980.91","450855874.67","2956256657.54"
"603501","韦尔股份","2021-12-31","A","","614082368.69","-80674109.66","4999732151.00"
"603501","韦尔股份","2022-12-31","A","","1047367727.84","-221235912.56","1298463812.28"
"603507","振江股份","2017-12-31","A","","1927414.21","","134033140.37"
"603507","振江股份","2018-12-31","A","","15067943.78","","69971078.55"
"603507","振江股份","2019-12-31","A","","716947.35","1247395.54","52624809.32"
"603507","振江股份","2020-12-31","A","","6835826.89","4515293.56","133535785.19"
"603507","振江股份","2021-12-31","A","","19092805.54","7668391.00","233648916.61"
"603507","振江股份","2022-12-31","A","","19100231.39","28459521.57","131499044.76"
"603508","思维列控","2015-12-31","A","0.00","6734969.03","0.00","271083139.89"
"603508","思维列控","2016-12-31","A","","14753256.26","","181987831.72"
"603508","思维列控","2017-12-31","A","","35948502.93","","140183456.45"
"603508","思维列控","2018-12-31","A","","73320267.74","","209674072.22"
"603508","思维列控","2019-12-31","A","","582462370.33","","825449193.14"
"603508","思维列控","2020-12-31","A","","5036642.80","","-511187857.17"
"603508","思维列控","2021-12-31","A","","7730020.03","","462821703.26"
"603508","思维列控","2022-12-31","A","","6986553.82","","398310079.23"
"603511","爱慕股份","2021-12-31","A","","42781335.68","-1258400.00","386783513.89"
"603511","爱慕股份","2022-12-31","A","","43552299.86","-10462293.25","221004329.13"
"603515","欧普照明","2016-12-31","A","","76364747.66","170270.83","566557225.15"
"603515","欧普照明","2017-12-31","A","","104676881.70","-8736833.94","792605297.15"
"603515","欧普照明","2018-12-31","A","","228830966.23","5546441.98","1032694499.88"
"603515","欧普照明","2019-12-31","A","","180904749.60","-5376757.31","1021291567.60"
"603515","欧普照明","2020-12-31","A","","128049639.04","3679745.78","919560747.53"
"603515","欧普照明","2021-12-31","A","","171511374.72","-7221430.61","1021937440.81"
"603515","欧普照明","2022-12-31","A","","129086957.83","-6633359.71","873324832.58"
"603516","淳中科技","2017-12-31","A","","1694415.62","","102998622.69"
"603516","淳中科技","2018-12-31","A","","11882102.99","","86285437.46"
"603516","淳中科技","2019-12-31","A","","11120541.36","","123794815.54"
"603516","淳中科技","2020-12-31","A","","10133260.44","540346.32","125110746.82"
"603516","淳中科技","2021-12-31","A","","13240468.61","3030753.00","98480791.64"
"603516","淳中科技","2022-12-31","A","","13821525.63","4244584.80","38147357.99"
"603517","绝味食品","2017-12-31","A","","2757814.43","","649916272.56"
"603517","绝味食品","2018-12-31","A","","-1270842.92","","830578744.17"
"603517","绝味食品","2019-12-31","A","","48993638.61","","1005938364.51"
"603517","绝味食品","2020-12-31","A","","-100522293.78","","955975100.72"
"603517","绝味食品","2021-12-31","A","","223717966.78","","1261687820.59"
"603517","绝味食品","2022-12-31","A","","-94218484.37","","346484064.05"
"603518","维格娜丝","2014-12-31","A","0.00","0.00","0.00","178870633.21"
"603518","维格娜丝","2015-12-31","A","0.00","432036.96","1642190.05","130508245.36"
"603518","维格娜丝","2016-12-31","A","0.00","7624939.64","12124772.18","115193523.10"
"603518","维格娜丝","2017-12-31","A","","5292504.60","-17147717.57","298421748.49"
"603518","维格娜丝","2018-12-31","A","","51791235.89","6690077.46","413552057.45"
"603518","锦泓集团","2019-12-31","A","","","","130781570.32"
"603518","锦泓集团","2020-12-31","A","","","","-625311312.30"
"603518","锦泓集团","2021-12-31","A","","","","283491844.41"
"603518","锦泓集团","2022-12-31","A","","-690490.15","","7035532.83"
"603519","立霸股份","2014-12-31","A","0.00","161291.19","0.00","64146819.16"
"603519","立霸股份","2015-12-31","A","0.00","3196532.57","0.00","72984242.27"
"603519","立霸股份","2016-12-31","A","","3260492.54","","77306964.73"
"603519","立霸股份","2017-12-31","A","","788036.18","","95225647.95"
"603519","立霸股份","2018-12-31","A","","2930883.58","","103738395.03"
"603519","立霸股份","2019-12-31","A","","776213.69","","151780245.81"
"603519","立霸股份","2020-12-31","A","","-966128.58","","108261986.39"
"603519","立霸股份","2021-12-31","A","","-4559595.95","","121956051.09"
"603519","立霸股份","2022-12-31","A","","532268397.01","","655243797.46"
"603520","司太立","2015-12-31","A","0.00","207382.05","0.00","93679600.21"
"603520","司太立","2016-12-31","A","","1794805.38","","93417092.29"
"603520","司太立","2017-12-31","A","","19798954.45","","106872727.29"
"603520","司太立","2018-12-31","A","","2492979.96","","126829119.29"
"603520","司太立","2019-12-31","A","","3022156.29","","230317131.75"
"603520","司太立","2020-12-31","A","","3047432.81","759890.41","293935249.90"
"603520","司太立","2021-12-31","A","","7229869.83","158480.82","399765456.47"
"603520","司太立","2022-12-31","A","","10933265.97","876687.83","-55789647.46"
"603527","众源新材","2017-12-31","A","","","","97221317.52"
"603527","众源新材","2018-12-31","A","","","","105425020.51"
"603527","众源新材","2019-12-31","A","","-92511.58","","105396948.93"
"603527","众源新材","2020-12-31","A","","-438752.55","","74121286.61"
"603527","众源新材","2021-12-31","A","","238212.16","","167080606.15"
"603527","众源新材","2022-12-31","A","","3605089.57","50000.00","164975871.06"
"603528","多伦科技","2016-12-31","A","","989075.32","","329072093.80"
"603528","多伦科技","2017-12-31","A","","2345671.92","","115432415.11"
"603528","多伦科技","2018-12-31","A","","9455430.37","","155535615.52"
"603528","多伦科技","2019-12-31","A","","12422318.06","","178411208.37"
"603528","多伦科技","2020-12-31","A","","9928763.12","","92798129.11"
"603528","多伦科技","2021-12-31","A","","3693908.09","","-183013829.27"
"603528","多伦科技","2022-12-31","A","","14174564.32","189700.00","37223342.03"
"603529","爱玛科技","2021-12-31","A","","-16374983.63","9978187.68","738892826.26"
"603529","爱玛科技","2022-12-31","A","","-3687987.74","-12120000.00","2233631542.17"
"603530","神马电力","2019-12-31","A","","1389735.45","","148122225.95"
"603530","神马电力","2020-12-31","A","","2424820.65","529390.49","175805287.67"
"603530","神马电力","2021-12-31","A","","3788244.45","-417933.07","119404951.72"
"603530","神马电力","2022-12-31","A","","-4919751.38","-111457.42","53666098.35"
"603536","惠发股份","2017-12-31","A","","309636.07","","76069571.99"
"603536","惠发股份","2018-12-31","A","","78088.09","","50529670.79"
"603536","惠发食品","2019-12-31","A","","-13986.17","","6002883.14"
"603536","惠发食品","2020-12-31","A","","405150.33","","26179704.31"
"603536","惠发食品","2021-12-31","A","","-427768.62","","-153789803.93"
"603536","惠发食品","2022-12-31","A","","-2536603.65","13587.65","-141751109.53"
"603538","美诺华","2017-12-31","A","","-479910.38","","63881257.24"
"603538","美诺华","2018-12-31","A","","28305506.35","","112556555.68"
"603538","美诺华","2019-12-31","A","","6822393.15","-770563.70","189733853.40"
"603538","美诺华","2020-12-31","A","","7955488.33","99008143.54","215539638.33"
"603538","美诺华","2021-12-31","A","","27611432.59","-5234909.47","187906292.60"
"603538","美诺华","2022-12-31","A","","189630202.77","-6244344.93","405323094.17"
"603551","奥普家居","2019-12-31","A","","7929503.45","","306711712.11"
"603551","奥普家居","2020-12-31","A","","9284351.20","","222421162.20"
"603551","奥普家居","2021-12-31","A","","1968876.00","","48740545.67"
"603551","奥普家居","2022-12-31","A","","13745555.93","","276215996.16"
"603556","海兴电力","2016-12-31","A","","-11319455.44","","536023064.10"
"603556","海兴电力","2017-12-31","A","","-41783071.98","","678071490.56"
"603556","海兴电力","2018-12-31","A","","62068335.34","-16970362.28","371598247.75"
"603556","海兴电力","2019-12-31","A","","83560839.06","8416222.62","575427640.07"
"603556","海兴电力","2020-12-31","A","","115397751.83","19582222.20","482885440.87"
"603556","海兴电力","2021-12-31","A","","135501083.99","90091813.53","395147437.77"
"603556","海兴电力","2022-12-31","A","","42398676.13","17007676.96","750118110.28"
"603558","健盛集团","2014-12-31","A","0.00","0.00","-2484556.00","94562411.03"
"603558","健盛集团","2015-12-31","A","0.00","0.00","1285076.00","124696663.66"
"603558","健盛集团","2016-12-31","A","","10249307.98","","78509032.11"
"603558","健盛集团","2017-12-31","A","","8989811.20","-20087.96","131275892.84"
"603558","健盛集团","2018-12-31","A","","-5573868.04","1120433.96","236261740.52"
"603558","健盛集团","2019-12-31","A","","-2556749.90","-786152.00","302363341.21"
"603558","健盛集团","2020-12-31","A","","3070096.07","112320.50","-499310949.66"
"603558","健盛集团","2021-12-31","A","","4195602.57","-1255300.50","200344322.98"
"603558","健盛集团","2022-12-31","A","","-16443137.03","-2649172.57","291863711.14"
"603558","健盛集团","2023-12-31","A","","-1912222.25","-798883.43","278775592.12"
"603566","普莱柯","2015-12-31","A","0.00","2708311.54","0.00","154302884.73"
"603566","普莱柯","2016-12-31","A","","15850370.27","","183050559.84"
"603566","普莱柯","2017-12-31","A","","18194368.45","","107891703.89"
"603566","普莱柯","2018-12-31","A","","18761596.16","","136736627.69"
"603566","普莱柯","2019-12-31","A","","4715602.97","7931651.44","106883963.43"
"603566","普莱柯","2020-12-31","A","","11374527.31","24322753.78","246587896.49"
"603566","普莱柯","2021-12-31","A","","-15841.47","20409560.08","284584897.77"
"603566","普莱柯","2022-12-31","A","","5639546.74","-25569189.91","183209655.16"
