"Stkcd","ShortName","Accper","Typrep","F081602C"
"601299","中国北车","2014-12-31","B","-0.981123"
"601311","骆驼股份","2014-12-31","A","0.118533"
"601311","骆驼股份","2014-12-31","B","5.090929"
"601311","骆驼股份","2015-12-31","A","0.040601"
"601311","骆驼股份","2015-12-31","B","2.038007"
"601311","骆驼股份","2016-12-31","A","0.171871"
"601311","骆驼股份","2016-12-31","B","0.285149"
"601311","骆驼股份","2017-12-31","A","0.208988"
"601311","骆驼股份","2017-12-31","B","1.022559"
"601311","骆驼股份","2018-12-31","A","0.210790"
"601311","骆驼股份","2018-12-31","B","-0.036420"
"601311","骆驼股份","2019-12-31","A","-0.021724"
"601311","骆驼股份","2019-12-31","B","-0.277227"
"601311","骆驼股份","2020-12-31","A","0.068314"
"601311","骆驼股份","2020-12-31","B","-0.721034"
"601311","骆驼股份","2021-12-31","A","0.286690"
"601311","骆驼股份","2021-12-31","B","1.575244"
"601311","骆驼股份","2022-12-31","A","0.082389"
"601311","骆驼股份","2022-12-31","B","1.599041"
"601313","江南嘉捷","2014-12-31","A","0.128320"
"601313","江南嘉捷","2014-12-31","B","0.156454"
"601313","江南嘉捷","2015-12-31","A","-0.026574"
"601313","江南嘉捷","2015-12-31","B","-0.035235"
"601313","江南嘉捷","2016-12-31","A","-0.091694"
"601313","江南嘉捷","2016-12-31","B","-0.062464"
"601313","江南嘉捷","2017-12-31","A","-0.096277"
"601313","江南嘉捷","2017-12-31","B","-0.078619"
"601339","百隆东方","2014-12-31","A","0.081265"
"601339","百隆东方","2014-12-31","B","0.139308"
"601339","百隆东方","2015-12-31","A","0.085573"
"601339","百隆东方","2015-12-31","B","0.005246"
"601339","百隆东方","2016-12-31","A","0.090836"
"601339","百隆东方","2016-12-31","B","0.023529"
"601339","百隆东方","2017-12-31","A","0.087823"
"601339","百隆东方","2017-12-31","B","0.006442"
"601339","百隆东方","2018-12-31","A","0.007668"
"601339","百隆东方","2018-12-31","B","-0.057470"
"601339","百隆东方","2019-12-31","A","0.037335"
"601339","百隆东方","2019-12-31","B","-0.057534"
"601339","百隆东方","2020-12-31","A","-0.014020"
"601339","百隆东方","2020-12-31","B","-0.152614"
"601339","百隆东方","2021-12-31","A","0.267260"
"601339","百隆东方","2021-12-31","B","0.188396"
"601339","百隆东方","2022-12-31","A","-0.100978"
"601339","百隆东方","2022-12-31","B","-0.334623"
"601369","陕鼓动力","2014-12-31","A","-0.227040"
"601369","陕鼓动力","2014-12-31","B","-0.363854"
"601369","陕鼓动力","2015-12-31","A","-0.131521"
"601369","陕鼓动力","2015-12-31","B","-0.154584"
"601369","陕鼓动力","2016-12-31","A","-0.145529"
"601369","陕鼓动力","2016-12-31","B","-0.184894"
"601369","陕鼓动力","2017-12-31","A","0.097241"
"601369","陕鼓动力","2017-12-31","B","0.088276"
"601369","陕鼓动力","2018-12-31","A","0.273107"
"601369","陕鼓动力","2018-12-31","B","0.222546"
"601369","陕鼓动力","2019-12-31","A","0.449535"
"601369","陕鼓动力","2019-12-31","B","0.562989"
"601369","陕鼓动力","2020-12-31","A","0.104185"
"601369","陕鼓动力","2020-12-31","B","0.222093"
"601369","陕鼓动力","2021-12-31","A","0.284688"
"601369","陕鼓动力","2021-12-31","B","0.349823"
"601369","陕鼓动力","2022-12-31","A","0.039102"
"601369","陕鼓动力","2022-12-31","B","-0.067134"
"601388","怡球资源","2014-12-31","A","-0.115457"
"601388","怡球资源","2014-12-31","B","-0.136404"
"601388","怡球资源","2015-12-31","A","-0.190907"
"601388","怡球资源","2015-12-31","B","-0.213481"
"601388","怡球资源","2016-12-31","A","0.079205"
"601388","怡球资源","2016-12-31","B","-0.191668"
"601388","怡球资源","2017-12-31","A","0.429324"
"601388","怡球资源","2017-12-31","B","0.227663"
"601388","怡球资源","2018-12-31","A","0.169483"
"601388","怡球资源","2018-12-31","B","-0.115287"
"601388","怡球资源","2019-12-31","A","-0.134688"
"601388","怡球资源","2019-12-31","B","0.265286"
"601388","怡球资源","2020-12-31","A","0.032771"
"601388","怡球资源","2020-12-31","B","-0.123371"
"601388","怡球资源","2021-12-31","A","0.471992"
"601388","怡球资源","2021-12-31","B","0.127496"
"601388","怡球资源","2022-12-31","A","-0.075230"
"601388","怡球资源","2022-12-31","B","-0.313728"
"601500","通用股份","2014-12-31","A","-0.057851"
"601500","通用股份","2014-12-31","B","-0.088044"
"601500","通用股份","2015-12-31","A","-0.081983"
"601500","通用股份","2015-12-31","B","-0.001348"
"601500","通用股份","2016-12-31","A","0.045495"
"601500","通用股份","2016-12-31","B","0.067705"
"601500","通用股份","2017-12-31","A","0.120273"
"601500","通用股份","2017-12-31","B","0.139906"
"601500","通用股份","2018-12-31","A","0.021615"
"601500","通用股份","2018-12-31","B","-0.033886"
"601500","通用股份","2019-12-31","A","-0.132938"
"601500","通用股份","2019-12-31","B","-0.161600"
"601500","通用股份","2020-12-31","A","0.033648"
"601500","通用股份","2020-12-31","B","-0.087189"
"601500","通用股份","2021-12-31","A","0.234301"
"601500","通用股份","2021-12-31","B","0.064238"
"601500","通用股份","2022-12-31","A","-0.031735"
"601500","通用股份","2022-12-31","B","-0.239934"
"601515","东风股份","2014-12-31","A","0.111305"
"601515","东风股份","2014-12-31","B","0.048329"
"601515","东风股份","2015-12-31","A","0.108587"
"601515","东风股份","2015-12-31","B","0.117999"
"601515","东风股份","2016-12-31","A","0.055057"
"601515","东风股份","2016-12-31","B","-0.032013"
"601515","东风股份","2017-12-31","A","0.196747"
"601515","东风股份","2017-12-31","B","0.020899"
"601515","东风股份","2018-12-31","A","0.187594"
"601515","东风股份","2018-12-31","B","0.163689"
"601515","东风股份","2019-12-31","A","-0.046612"
"601515","东风股份","2019-12-31","B","-0.081002"
"601515","东风股份","2020-12-31","A","-0.032629"
"601515","东风股份","2020-12-31","B","-0.210485"
"601515","东风股份","2021-12-31","A","0.239682"
"601515","东风股份","2021-12-31","B","0.313474"
"601515","东风股份","2022-12-31","A","-0.016048"
"601515","东风股份","2022-12-31","B","-0.149838"
"601558","*ST 锐电","2014-12-31","A","-0.011468"
"601558","*ST 锐电","2014-12-31","B","0.063716"
"601558","华锐风电","2015-12-31","A","-0.615260"
"601558","华锐风电","2015-12-31","B","-0.427667"
"601558","华锐风电","2016-12-31","A","-0.321713"
"601558","华锐风电","2016-12-31","B","-0.371049"
"601558","*ST 锐电","2017-12-31","A","-0.851067"
"601558","*ST 锐电","2017-12-31","B","-0.888444"
"601558","ST 锐电","2018-12-31","A","3.050797"
"601558","ST 锐电","2018-12-31","B","1.946975"
"601558","ST 锐电","2019-12-31","A","0.103079"
"601558","ST 锐电","2019-12-31","B","-0.193916"
"601566","九牧王","2014-12-31","A","-0.173381"
"601566","九牧王","2014-12-31","B","-0.188117"
"601566","九牧王","2015-12-31","A","0.091295"
"601566","九牧王","2015-12-31","B","0.079607"
"601566","九牧王","2016-12-31","A","0.006526"
"601566","九牧王","2016-12-31","B","-0.016546"
"601566","九牧王","2017-12-31","A","0.129354"
"601566","九牧王","2017-12-31","B","0.112196"
"601566","九牧王","2018-12-31","A","0.065526"
"601566","九牧王","2018-12-31","B","0.010340"
"601566","九牧王","2019-12-31","A","0.045303"
"601566","九牧王","2019-12-31","B","0.250348"
"601566","九牧王","2020-12-31","A","-0.064692"
"601566","九牧王","2020-12-31","B","-0.053941"
"601566","九牧王","2021-12-31","A","0.141534"
"601566","九牧王","2021-12-31","B","-0.100446"
"601566","九牧王","2022-12-31","A","-0.141073"
"601566","九牧王","2022-12-31","B","-0.120346"
"601567","三星电气","2014-12-31","A","0.279144"
"601567","三星电气","2014-12-31","B","0.092738"
"601567","三星医疗","2015-12-31","A","0.446869"
"601567","三星医疗","2015-12-31","B","0.036322"
"601567","三星医疗","2016-12-31","A","0.183659"
"601567","三星医疗","2016-12-31","B","0.001155"
"601567","三星医疗","2017-12-31","A","0.090756"
"601567","三星医疗","2017-12-31","B","0.020137"
"601567","三星医疗","2018-12-31","A","0.093524"
"601567","三星医疗","2018-12-31","B","-0.130740"
"601567","三星医疗","2019-12-31","A","0.147971"
"601567","三星医疗","2019-12-31","B","0.148685"
"601567","三星医疗","2020-12-31","A","0.052467"
"601567","三星医疗","2020-12-31","B","0.117652"
"601567","三星医疗","2021-12-31","A","-0.009842"
"601567","三星医疗","2021-12-31","B","-0.149794"
"601567","三星医疗","2022-12-31","A","0.295505"
"601567","三星医疗","2022-12-31","B","0.355280"
"601568","北元集团","2017-12-31","A",""
"601568","北元集团","2017-12-31","B",""
"601568","北元集团","2018-12-31","A","0.005576"
"601568","北元集团","2018-12-31","B","-0.012611"
"601568","北元集团","2019-12-31","A","0.046114"
"601568","北元集团","2019-12-31","B","0.047716"
"601568","北元集团","2020-12-31","A","-0.019197"
"601568","北元集团","2020-12-31","B","-0.016923"
"601568","北元集团","2021-12-31","A","0.334932"
"601568","北元集团","2021-12-31","B","0.333074"
"601568","北元集团","2022-12-31","A","-0.042893"
"601568","北元集团","2022-12-31","B","-0.078680"
"601579","会稽山","2014-12-31","A","-0.079978"
"601579","会稽山","2014-12-31","B","-0.103341"
"601579","会稽山","2015-12-31","A","0.064905"
"601579","会稽山","2015-12-31","B","0.106329"
"601579","会稽山","2016-12-31","A","0.146192"
"601579","会稽山","2016-12-31","B","0.054817"
"601579","会稽山","2017-12-31","A","0.229089"
"601579","会稽山","2017-12-31","B","0.146217"
"601579","会稽山","2018-12-31","A","-0.073649"
"601579","会稽山","2018-12-31","B","-0.085767"
"601579","会稽山","2019-12-31","A","-0.019191"
"601579","会稽山","2019-12-31","B","-0.037896"
"601579","会稽山","2020-12-31","A","-0.053645"
"601579","会稽山","2020-12-31","B","-0.053821"
"601579","会稽山","2021-12-31","A","0.128125"
"601579","会稽山","2021-12-31","B","0.118229"
"601579","会稽山","2022-12-31","A","-0.018508"
"601579","会稽山","2022-12-31","B","0.001356"
"601599","鹿港科技","2014-12-31","A","0.210906"
"601599","鹿港科技","2014-12-31","B","0.135078"
"601599","鹿港科技","2015-12-31","A","0.061211"
"601599","鹿港科技","2015-12-31","B","-0.049709"
"601599","鹿港文化","2016-12-31","A","0.514380"
"601599","鹿港文化","2016-12-31","B","0.088661"
"601599","鹿港文化","2017-12-31","A","0.145492"
"601599","鹿港文化","2017-12-31","B","-0.129159"
"601599","鹿港文化","2018-12-31","A","0.162657"
"601599","鹿港文化","2018-12-31","B","0.178079"
"601599","鹿港文化","2019-12-31","A","-0.364925"
"601599","鹿港文化","2019-12-31","B","-0.220078"
"601599","鹿港文化","2020-12-31","A","-0.442358"
"601599","鹿港文化","2020-12-31","B","-0.094845"
"601599","浙文影业","2021-12-31","A","0.448642"
"601599","浙文影业","2021-12-31","B","-0.905754"
"601599","浙文影业","2022-12-31","A","0.114051"
"601599","浙文影业","2022-12-31","B","0.423333"
"601600","中国铝业","2014-12-31","A","-0.180687"
"601600","中国铝业","2014-12-31","B","-0.121675"
"601600","中国铝业","2015-12-31","A","-0.129267"
"601600","中国铝业","2015-12-31","B","-0.261311"
"601600","中国铝业","2016-12-31","A","0.167034"
"601600","中国铝业","2016-12-31","B","-0.099548"
"601600","中国铝业","2017-12-31","A","0.249992"
"601600","中国铝业","2017-12-31","B","0.226779"
"601600","中国铝业","2018-12-31","A","0.000885"
"601600","中国铝业","2018-12-31","B","-0.273865"
"601600","中国铝业","2019-12-31","A","0.054561"
"601600","中国铝业","2019-12-31","B","-0.362992"
"601600","中国铝业","2020-12-31","A","-0.021465"
"601600","中国铝业","2020-12-31","B","0.072039"
"601600","中国铝业","2021-12-31","A","0.450304"
"601600","中国铝业","2021-12-31","B","0.423647"
"601600","中国铝业","2022-12-31","A","0.078739"
"601600","中国铝业","2022-12-31","B","0.137465"
"601606","长城军工","2015-12-31","A",""
"601606","长城军工","2015-12-31","B",""
"601606","长城军工","2016-12-31","A","-0.155004"
"601606","长城军工","2016-12-31","B","0.013951"
"601606","长城军工","2017-12-31","A","0.145934"
"601606","长城军工","2017-12-31","B","0.047108"
"601606","长城军工","2018-12-31","A","-0.039970"
"601606","长城军工","2018-12-31","B","0.007939"
"601606","长城军工","2019-12-31","A","0.047739"
"601606","长城军工","2019-12-31","B","0.073014"
"601606","长城军工","2020-12-31","A","0.058167"
"601606","长城军工","2020-12-31","B","-0.329759"
"601606","长城军工","2021-12-31","A","0.069560"
"601606","长城军工","2021-12-31","B","0.095000"
"601606","长城军工","2022-12-31","A","0.010747"
"601606","长城军工","2022-12-31","B",""
"601608","中信重工","2014-12-31","A","0.039972"
"601608","中信重工","2014-12-31","B","-0.052289"
"601608","中信重工","2015-12-31","A","-0.239444"
"601608","中信重工","2015-12-31","B","-0.140352"
"601608","中信重工","2016-12-31","A","-0.061964"
"601608","中信重工","2016-12-31","B","-0.130199"
"601608","中信重工","2017-12-31","A","0.225165"
"601608","中信重工","2017-12-31","B","0.103873"
"601608","中信重工","2018-12-31","A","0.125516"
"601608","中信重工","2018-12-31","B","-0.082121"
"601608","中信重工","2019-12-31","A","0.007578"
"601608","中信重工","2019-12-31","B","0.117122"
"601608","中信重工","2020-12-31","A","0.205779"
"601608","中信重工","2020-12-31","B","0.344619"
"601608","中信重工","2021-12-31","A","0.194959"
"601608","中信重工","2021-12-31","B","0.458230"
"601608","中信重工","2022-12-31","A","0.169135"
"601608","中信重工","2022-12-31","B","0.089854"
"601608","中信重工","2023-12-31","B","0.059763"
"601608","中信重工","2023-12-31","A","0.082648"
"601609","金田铜业","2017-12-31","A",""
"601609","金田铜业","2017-12-31","B",""
"601609","金田铜业","2018-12-31","A","0.129271"
"601609","金田铜业","2018-12-31","B","0.347634"
"601609","金田铜业","2019-12-31","A","0.008312"
"601609","金田铜业","2019-12-31","B","-0.106331"
"601609","金田铜业","2020-12-31","A","0.142623"
"601609","金田铜业","2020-12-31","B","-0.047588"
"601609","金田铜业","2021-12-31","A","0.733080"
"601609","金田铜业","2021-12-31","B","0.646232"
"601609","金田股份","2022-12-31","A","0.246811"
"601609","金田股份","2022-12-31","B","-0.093131"
"601615","明阳智能","2015-12-31","A",""
"601615","明阳智能","2015-12-31","B",""
"601615","明阳智能","2016-12-31","A","-0.060416"
"601615","明阳智能","2016-12-31","B","-0.089146"
"601615","明阳智能","2017-12-31","A","-0.187438"
"601615","明阳智能","2017-12-31","B","-0.220600"
"601615","明阳智能","2018-12-31","A","0.302735"
"601615","明阳智能","2018-12-31","B","0.170600"
"601615","明阳智能","2019-12-31","A","0.520274"
"601615","明阳智能","2019-12-31","B","0.523430"
"601615","明阳智能","2020-12-31","A","1.140155"
"601615","明阳智能","2020-12-31","B","1.534451"
"601615","明阳智能","2021-12-31","A","0.209336"
"601615","明阳智能","2021-12-31","B","0.229042"
"601615","明阳智能","2022-12-31","A","0.132179"
"601615","明阳智能","2022-12-31","B","-0.098938"
"601616","广电电气","2014-12-31","A","-0.193860"
"601616","广电电气","2014-12-31","B","-0.248186"
"601616","广电电气","2015-12-31","A","-0.129147"
"601616","广电电气","2015-12-31","B","-0.243246"
"601616","广电电气","2016-12-31","A","-0.115788"
"601616","广电电气","2016-12-31","B","-0.124369"
"601616","广电电气","2017-12-31","A","-0.060848"
"601616","广电电气","2017-12-31","B","0.081395"
"601616","广电电气","2018-12-31","A","-0.076578"
"601616","广电电气","2018-12-31","B","-0.233541"
"601616","广电电气","2019-12-31","A","0.173166"
"601616","广电电气","2019-12-31","B","0.243430"
"601616","广电电气","2020-12-31","A","0.485481"
"601616","广电电气","2020-12-31","B","0.181650"
"601616","广电电气","2021-12-31","A","-0.032368"
"601616","广电电气","2021-12-31","B","0.250410"
"601616","广电电气","2022-12-31","A","-0.020791"
"601616","广电电气","2022-12-31","B","-0.161416"
"601633","长城汽车","2014-12-31","A","0.102255"
"601633","长城汽车","2014-12-31","B","0.114322"
"601633","长城汽车","2015-12-31","A","0.213511"
"601633","长城汽车","2015-12-31","B","0.214971"
"601633","长城汽车","2016-12-31","A","0.296086"
"601633","长城汽车","2016-12-31","B","0.310699"
"601633","长城汽车","2017-12-31","A","0.020803"
"601633","长城汽车","2017-12-31","B","-0.014597"
"601633","长城汽车","2018-12-31","A","-0.026786"
"601633","长城汽车","2018-12-31","B","0.043018"
"601633","长城汽车","2019-12-31","A","-0.027523"
"601633","长城汽车","2019-12-31","B","-0.043504"
"601633","长城汽车","2020-12-31","A","0.086213"
"601633","长城汽车","2020-12-31","B","0.054934"
"601633","长城汽车","2021-12-31","A","0.320374"
"601633","长城汽车","2021-12-31","B","0.290498"
"601633","长城汽车","2022-12-31","A","0.006857"
"601633","长城汽车","2022-12-31","B","-0.010861"
"601636","旗滨集团","2014-12-31","A","0.054075"
"601636","旗滨集团","2014-12-31","B","-0.199594"
"601636","旗滨集团","2015-12-31","A","0.390904"
"601636","旗滨集团","2015-12-31","B","-0.993864"
"601636","旗滨集团","2016-12-31","A","0.346554"
"601636","旗滨集团","2016-12-31","B","7.307088"
"601636","旗滨集团","2017-12-31","A","0.089649"
"601636","旗滨集团","2017-12-31","B","0.900238"
"601636","旗滨集团","2018-12-31","A","0.104588"
"601636","旗滨集团","2018-12-31","B","-0.014336"
"601636","旗滨集团","2019-12-31","A","0.110697"
"601636","旗滨集团","2019-12-31","B","0.145786"
"601636","旗滨集团","2020-12-31","A","0.036286"
"601636","旗滨集团","2020-12-31","B","0.037744"
"601636","旗滨集团","2021-12-31","A","0.511155"
"601636","旗滨集团","2021-12-31","B","0.634898"
"601636","旗滨集团","2022-12-31","A","-0.086466"
"601636","旗滨集团","2022-12-31","B","-0.249053"
"601677","明泰铝业","2014-12-31","A","0.148523"
"601677","明泰铝业","2014-12-31","B","0.214555"
"601677","明泰铝业","2015-12-31","A","-0.032417"
"601677","明泰铝业","2015-12-31","B","-0.100548"
"601677","明泰铝业","2016-12-31","A","0.190616"
"601677","明泰铝业","2016-12-31","B","0.237687"
"601677","明泰铝业","2017-12-31","A","0.385637"
"601677","明泰铝业","2017-12-31","B","0.299422"
"601677","明泰铝业","2018-12-31","A","0.285455"
"601677","明泰铝业","2018-12-31","B","0.464610"
"601677","明泰铝业","2019-12-31","A","0.062008"
"601677","明泰铝业","2019-12-31","B","0.430359"
"601677","明泰铝业","2020-12-31","A","0.154499"
"601677","明泰铝业","2020-12-31","B","0.181620"
"601677","明泰铝业","2021-12-31","A","0.506887"
"601677","明泰铝业","2021-12-31","B","0.784612"
"601677","明泰铝业","2022-12-31","A","0.128735"
"601677","明泰铝业","2022-12-31","B","0.049865"
"601678","滨化股份","2014-12-31","A","0.192323"
"601678","滨化股份","2014-12-31","B","0.226121"
"601678","滨化股份","2015-12-31","A","-0.014864"
"601678","滨化股份","2015-12-31","B","0.083831"
"601678","滨化股份","2016-12-31","A","0.009600"
"601678","滨化股份","2016-12-31","B","-0.012079"
"601678","滨化股份","2017-12-31","A","0.329598"
"601678","滨化股份","2017-12-31","B","0.285180"
"601678","滨化股份","2018-12-31","A","0.044299"
"601678","滨化股份","2018-12-31","B","0.070432"
"601678","滨化股份","2019-12-31","A","-0.086966"
"601678","滨化股份","2019-12-31","B","-0.064018"
"601678","滨化股份","2020-12-31","A","0.047513"
"601678","滨化股份","2020-12-31","B","0.096903"
"601678","滨化股份","2021-12-31","A","0.435332"
"601678","滨化股份","2021-12-31","B","0.438470"
"601678","滨化股份","2022-12-31","A","-0.040577"
"601678","滨化股份","2022-12-31","B","-0.034752"
"601686","友发集团","2017-12-31","A",""
"601686","友发集团","2017-12-31","B",""
"601686","友发集团","2018-12-31","A","0.202503"
"601686","友发集团","2018-12-31","B","0.139100"
"601686","友发集团","2019-12-31","A","0.186823"
"601686","友发集团","2019-12-31","B","0.060851"
"601686","友发集团","2020-12-31","A","0.082001"
"601686","友发集团","2020-12-31","B","0.051204"
"601686","友发集团","2021-12-31","A","0.380996"
"601686","友发集团","2021-12-31","B","0.217202"
"601686","友发集团","2022-12-31","A","0.007393"
"601686","友发集团","2022-12-31","B","-0.202786"
"601689","拓普集团","2014-12-31","A","0.185418"
"601689","拓普集团","2014-12-31","B","0.172367"
"601689","拓普集团","2015-12-31","A","0.098781"
"601689","拓普集团","2015-12-31","B","0.126846"
"601689","拓普集团","2016-12-31","A","0.309427"
"601689","拓普集团","2016-12-31","B","0.275230"
"601689","拓普集团","2017-12-31","A","0.292681"
"601689","拓普集团","2017-12-31","B","0.117862"
"601689","拓普集团","2018-12-31","A","0.175591"
"601689","拓普集团","2018-12-31","B","-0.011962"
"601689","拓普集团","2019-12-31","A","-0.104456"
"601689","拓普集团","2019-12-31","B","-0.140538"
"601689","拓普集团","2020-12-31","A","0.214994"
"601689","拓普集团","2020-12-31","B","0.098269"
"601689","拓普集团","2021-12-31","A","0.760486"
"601689","拓普集团","2021-12-31","B","0.561651"
"601689","拓普集团","2022-12-31","A","0.395206"
"601689","拓普集团","2022-12-31","B","0.188550"
"601700","风范股份","2014-12-31","A","0.285878"
"601700","风范股份","2014-12-31","B","0.255990"
"601700","风范股份","2015-12-31","A","0.181821"
"601700","风范股份","2015-12-31","B","0.169380"
"601700","风范股份","2016-12-31","A","-0.096127"
"601700","风范股份","2016-12-31","B","-0.200009"
"601700","风范股份","2017-12-31","A","-0.122164"
"601700","风范股份","2017-12-31","B","-0.158349"
"601700","风范股份","2018-12-31","A","-0.096561"
"601700","风范股份","2018-12-31","B","-0.031311"
"601700","风范股份","2019-12-31","A","0.474730"
"601700","风范股份","2019-12-31","B","0.566145"
"601700","风范股份","2020-12-31","A","-0.115579"
"601700","风范股份","2020-12-31","B","-0.247362"
"601700","风范股份","2021-12-31","A","0.229611"
"601700","风范股份","2021-12-31","B","0.380730"
"601700","风范股份","2022-12-31","A","-0.143432"
"601700","风范股份","2022-12-31","B","-0.205451"
"601702","华峰铝业","2017-12-31","A",""
"601702","华峰铝业","2017-12-31","B",""
"601702","华峰铝业","2018-12-31","A","0.057861"
"601702","华峰铝业","2018-12-31","B","0.087455"
"601702","华峰铝业","2019-12-31","A","0.050964"
"601702","华峰铝业","2019-12-31","B","0.054149"
"601702","华峰铝业","2020-12-31","A","0.132701"
"601702","华峰铝业","2020-12-31","B","0.084399"
"601702","华峰铝业","2021-12-31","A","0.585643"
"601702","华峰铝业","2021-12-31","B","0.338012"
"601702","华峰铝业","2022-12-31","A","0.325051"
"601702","华峰铝业","2022-12-31","B","0.264057"
"601717","郑煤机","2014-12-31","A","-0.239699"
"601717","郑煤机","2014-12-31","B","-0.245510"
"601717","郑煤机","2015-12-31","A","-0.263468"
"601717","郑煤机","2015-12-31","B","-0.262918"
"601717","郑煤机","2016-12-31","A","-0.195601"
"601717","郑煤机","2016-12-31","B","-0.216520"
"601717","郑煤机","2017-12-31","A","1.080091"
"601717","郑煤机","2017-12-31","B","0.407802"
"601717","郑煤机","2018-12-31","A","2.446325"
"601717","郑煤机","2018-12-31","B","0.708719"
"601717","郑煤机","2019-12-31","A","-0.011168"
"601717","郑煤机","2019-12-31","B","0.122397"
"601717","郑煤机","2020-12-31","A","0.030614"
"601717","郑煤机","2020-12-31","B","0.166139"
"601717","郑煤机","2021-12-31","A","0.104342"
"601717","郑煤机","2021-12-31","B","0.077203"
"601717","郑煤机","2022-12-31","A","0.093811"
"601717","郑煤机","2022-12-31","B","0.322234"
"601718","际华集团","2014-12-31","A","-0.167555"
"601718","际华集团","2014-12-31","B","-0.402823"
"601718","际华集团","2015-12-31","A","0.008827"
"601718","际华集团","2015-12-31","B","0.006292"
"601718","际华集团","2016-12-31","A","0.210262"
"601718","际华集团","2016-12-31","B","3.493846"
"601718","际华集团","2017-12-31","A","-0.063168"
"601718","际华集团","2017-12-31","B","-0.745153"
"601718","际华集团","2018-12-31","A","-0.108607"
"601718","际华集团","2018-12-31","B","19.490489"
"601718","际华集团","2019-12-31","A","-0.067183"
"601718","际华集团","2019-12-31","B","0.115229"
"601718","际华集团","2020-12-31","A","-0.293086"
"601718","际华集团","2020-12-31","B","-0.818521"
"601718","际华集团","2021-12-31","A","0.036131"
"601718","际华集团","2021-12-31","B","0.551867"
"601718","际华集团","2022-12-31","A","-0.003757"
"601718","际华集团","2022-12-31","B","1.105584"
"601727","上海电气","2014-12-31","A","-0.030681"
"601727","上海电气","2014-12-31","B","-0.198417"
"601727","上海电气","2015-12-31","A","0.015953"
"601727","上海电气","2015-12-31","B","-0.043071"
"601727","上海电气","2016-12-31","A","0.013702"
"601727","上海电气","2016-12-31","B","-0.005554"
"601727","上海电气","2017-12-31","A","0.005886"
"601727","上海电气","2017-12-31","B","-0.189969"
"601727","上海电气","2018-12-31","A","0.271721"
"601727","上海电气","2018-12-31","B","0.408176"
"601727","上海电气","2019-12-31","A","0.251985"
"601727","上海电气","2019-12-31","B","0.014344"
"601727","上海电气","2020-12-31","A","0.078111"
"601727","上海电气","2020-12-31","B","-0.108559"
"601727","上海电气","2021-12-31","A","-0.042909"
"601727","上海电气","2021-12-31","B","-0.317951"
"601727","上海电气","2022-12-31","A","-0.104802"
"601727","上海电气","2022-12-31","B","0.161327"
"601766","中国南车","2014-12-31","A","0.223095"
"601766","中国南车","2014-12-31","B","0.049649"
"601766","中国中车","2015-12-31","A","1.020581"
"601766","中国中车","2015-12-31","B","0.086606"
"601766","中国中车","2016-12-31","A","-0.050392"
"601766","中国中车","2016-12-31","B","1.837880"
"601766","中国中车","2017-12-31","A","-0.081444"
"601766","中国中车","2017-12-31","B","1.010952"
"601766","中国中车","2018-12-31","A","0.038245"
"601766","中国中车","2018-12-31","B","-0.462589"
"601766","中国中车","2019-12-31","A","0.045317"
"601766","中国中车","2019-12-31","B","0.087736"
"601766","中国中车","2020-12-31","A","-0.005916"
"601766","中国中车","2020-12-31","B","-0.306520"
"601766","中国中车","2021-12-31","A","-0.008453"
"601766","中国中车","2021-12-31","B","-0.104414"
"601766","中国中车","2022-12-31","A","-0.012374"
"601766","中国中车","2022-12-31","B","0.030739"
"601777","力帆股份","2014-12-31","A","0.133374"
"601777","力帆股份","2014-12-31","B","0.028603"
"601777","力帆股份","2015-12-31","A","0.087097"
"601777","力帆股份","2015-12-31","B","-0.232981"
"601777","力帆股份","2016-12-31","A","-0.109937"
"601777","力帆股份","2016-12-31","B","-0.120687"
"601777","力帆股份","2017-12-31","A","0.140656"
"601777","力帆股份","2017-12-31","B","-0.167365"
"601777","力帆股份","2018-12-31","A","-0.125982"
"601777","力帆股份","2018-12-31","B","0.976318"
"601777","力帆股份","2019-12-31","A","-0.323548"
"601777","力帆股份","2019-12-31","B","-0.404835"
"601777","*ST 力帆","2020-12-31","A","-0.511783"
"601777","*ST 力帆","2020-12-31","B","-0.971375"
"601777","力帆科技","2021-12-31","A","0.093514"
"601777","力帆科技","2021-12-31","B","0.389758"
"601777","力帆科技","2022-12-31","A","1.175946"
"601777","力帆科技","2022-12-31","B","0.761477"
"601798","蓝科高新","2014-12-31","A","-0.057460"
"601798","蓝科高新","2014-12-31","B","-0.158556"
"601798","蓝科高新","2015-12-31","A","-0.149719"
"601798","蓝科高新","2015-12-31","B","-0.181682"
"601798","蓝科高新","2016-12-31","A","-0.245442"
"601798","蓝科高新","2016-12-31","B","-0.050938"
"601798","蓝科高新","2017-12-31","A","0.356117"
"601798","蓝科高新","2017-12-31","B","-0.121731"
"601798","*ST 蓝科","2018-12-31","A","0.069055"
"601798","*ST 蓝科","2018-12-31","B","0.081661"
"601798","ST 蓝科","2019-12-31","A","0.342091"
"601798","ST 蓝科","2019-12-31","B","0.801809"
"601798","蓝科高新","2020-12-31","A","0.093296"
"601798","蓝科高新","2020-12-31","B","-0.169267"
"601798","蓝科高新","2021-12-31","A","-0.295081"
"601798","蓝科高新","2021-12-31","B","-0.512182"
"601798","蓝科高新","2022-12-31","A","0.045744"
"601798","蓝科高新","2022-12-31","B","0.424169"
"601799","星宇股份","2014-12-31","A","0.235079"
