"Symbol","ShortName","EndDate","EquityNature"
"600740","山西焦化","2014-12-31","国企"
"600740","山西焦化","2015-12-31","国企"
"600740","山西焦化","2016-12-31","国企"
"600740","山西焦化","2017-12-31","国企"
"600740","山西焦化","2018-12-31","国企"
"600740","山西焦化","2019-12-31","国企"
"600740","山西焦化","2020-12-31","国企"
"600740","山西焦化","2021-12-31","国企"
"600740","山西焦化","2022-12-31","国企"
"600741","华域汽车","2014-12-31","国企"
"600741","华域汽车","2015-12-31","国企"
"600741","华域汽车","2016-12-31","国企"
"600741","华域汽车","2017-12-31","国企"
"600741","华域汽车","2018-12-31","国企"
"600741","华域汽车","2019-12-31","国企"
"600741","华域汽车","2020-12-31","国企"
"600741","华域汽车","2021-12-31","国企"
"600741","华域汽车","2022-12-31","国企"
"600742","一汽富维","2014-12-31","国企"
"600742","一汽富维","2015-12-31","国企"
"600742","一汽富维","2016-12-31","国企"
"600742","一汽富维","2017-12-31","国企"
"600742","一汽富维","2018-12-31",""
"600742","一汽富维","2019-12-31","国企"
"600742","一汽富维","2020-12-31","国企"
"600742","一汽富维","2021-12-31","国企"
"600742","一汽富维","2022-12-31","国企"
"600745","中茵股份","2014-12-31","民营"
"600745","中茵股份","2015-12-31","民营"
"600745","中茵股份","2016-12-31","民营"
"600745","闻泰科技","2017-12-31","民营"
"600745","闻泰科技","2018-12-31","民营"
"600745","闻泰科技","2019-12-31","民营"
"600745","闻泰科技","2020-12-31","民营"
"600745","闻泰科技","2021-12-31","民营"
"600745","闻泰科技","2022-12-31","民营"
"600746","江苏索普","2014-12-31","国企"
"600746","江苏索普","2015-12-31","国企"
"600746","江苏索普","2016-12-31","国企"
"600746","江苏索普","2017-12-31","国企"
"600746","江苏索普","2018-12-31","国企"
"600746","江苏索普","2019-12-31","国企"
"600746","江苏索普","2020-12-31","国企"
"600746","江苏索普","2021-12-31","国企"
"600746","江苏索普","2022-12-31","国企"
"600750","江中药业","2014-12-31","国企"
"600750","江中药业","2015-12-31","国企"
"600750","江中药业","2016-12-31","国企"
"600750","江中药业","2017-12-31","国企"
"600750","江中药业","2018-12-31","国企"
"600750","江中药业","2019-12-31","国企"
"600750","江中药业","2020-12-31","国企"
"600750","江中药业","2021-12-31","国企"
"600750","江中药业","2022-12-31","国企"
"600760","中航黑豹","2014-12-31","国企"
"600760","中航黑豹","2015-12-31","国企"
"600760","*ST 黑豹","2016-12-31","国企"
"600760","中航黑豹","2017-12-31","国企"
"600760","中航沈飞","2018-12-31","国企"
"600760","中航沈飞","2019-12-31","国企"
"600760","中航沈飞","2020-12-31","国企"
"600760","中航沈飞","2021-12-31","国企"
"600760","中航沈飞","2022-12-31","国企"
"600761","安徽合力","2014-12-31","国企"
"600761","安徽合力","2015-12-31","国企"
"600761","安徽合力","2016-12-31","国企"
"600761","安徽合力","2017-12-31","国企"
"600761","安徽合力","2018-12-31","国企"
"600761","安徽合力","2019-12-31","国企"
"600761","安徽合力","2020-12-31","国企"
"600761","安徽合力","2021-12-31","国企"
"600761","安徽合力","2022-12-31","国企"
"600764","中电广通","2014-12-31","国企"
"600764","中电广通","2015-12-31","国企"
"600764","中电广通","2016-12-31","国企"
"600764","中电广通","2017-12-31","国企"
"600764","中国海防","2018-12-31","国企"
"600764","中国海防","2019-12-31","国企"
"600764","中国海防","2020-12-31","国企"
"600764","中国海防","2021-12-31","国企"
"600764","中国海防","2022-12-31","国企"
"600765","中航重机","2014-12-31","国企"
"600765","中航重机","2015-12-31","国企"
"600765","中航重机","2016-12-31","国企"
"600765","中航重机","2017-12-31","国企"
"600765","中航重机","2018-12-31","国企"
"600765","中航重机","2019-12-31","国企"
"600765","中航重机","2020-12-31","国企"
"600765","中航重机","2021-12-31","国企"
"600765","中航重机","2022-12-31","国企"
"600765","中航重机","2023-12-31","国企"
"600768","宁波富邦","2014-12-31","民营"
"600768","宁波富邦","2015-12-31","民营"
"600768","宁波富邦","2016-12-31","民营"
"600768","宁波富邦","2017-12-31","民营"
"600768","宁波富邦","2018-12-31","民营"
"600768","宁波富邦","2019-12-31","民营"
"600768","宁波富邦","2020-12-31","民营"
"600768","宁波富邦","2021-12-31","民营"
"600768","宁波富邦","2022-12-31","民营"
"600771","广誉远","2014-12-31","民营"
"600771","广誉远","2015-12-31","民营"
"600771","广誉远","2016-12-31","民营"
"600771","广誉远","2017-12-31","民营"
"600771","广誉远","2018-12-31","民营"
"600771","广誉远","2019-12-31","民营"
"600771","广誉远","2020-12-31","民营"
"600771","广誉远","2021-12-31","国企"
"600771","广誉远","2022-12-31","国企"
"600775","南京熊猫","2014-12-31","国企"
"600775","南京熊猫","2015-12-31","国企"
"600775","南京熊猫","2016-12-31","国企"
"600775","南京熊猫","2017-12-31","国企"
"600775","南京熊猫","2018-12-31","国企"
"600775","南京熊猫","2019-12-31","国企"
"600775","南京熊猫","2020-12-31","国企"
"600775","南京熊猫","2021-12-31","国企"
"600775","南京熊猫","2022-12-31","国企"
"600776","东方通信","2014-12-31","国企"
"600776","东方通信","2015-12-31","国企"
"600776","东方通信","2016-12-31","国企"
"600776","东方通信","2017-12-31","国企"
"600776","东方通信","2018-12-31","国企"
"600776","东方通信","2019-12-31","国企"
"600776","东方通信","2020-12-31","国企"
"600776","东方通信","2021-12-31","国企"
"600776","东方通信","2022-12-31","国企"
"600779","水井坊","2014-12-31","外资"
"600779","*ST 水井","2015-12-31","外资"
"600779","水井坊","2016-12-31","外资"
"600779","水井坊","2017-12-31","外资"
"600779","水井坊","2018-12-31","外资"
"600779","水井坊","2019-12-31","外资"
"600779","水井坊","2020-12-31","外资"
"600779","水井坊","2021-12-31","外资"
"600779","水井坊","2022-12-31","外资"
"600781","辅仁药业","2014-12-31","民营"
"600781","辅仁药业","2015-12-31","民营"
"600781","辅仁药业","2016-12-31","民营"
"600781","辅仁药业","2017-12-31","民营"
"600781","辅仁药业","2018-12-31","民营"
"600781","ST 辅仁","2019-12-31","民营"
"600781","*ST 辅仁","2020-12-31","民营"
"600781","ST 辅仁","2021-12-31","民营"
"600781","*ST 辅仁","2022-12-31","民营"
"600782","新钢股份","2014-12-31","国企"
"600782","新钢股份","2015-12-31","国企"
"600782","新钢股份","2016-12-31","国企"
"600782","新钢股份","2017-12-31","国企"
"600782","新钢股份","2018-12-31","国企"
"600782","新钢股份","2019-12-31","国企"
"600782","新钢股份","2020-12-31","国企"
"600782","新钢股份","2021-12-31","国企"
"600782","新钢股份","2022-12-31","国企"
"600784","鲁银投资","2014-12-31","国企"
"600784","鲁银投资","2015-12-31","国企"
"600784","鲁银投资","2016-12-31","国企"
"600784","鲁银投资","2017-12-31","国企"
"600784","鲁银投资","2018-12-31","国企"
"600784","鲁银投资","2019-12-31","国企"
"600784","鲁银投资","2020-12-31","国企"
"600784","鲁银投资","2021-12-31","国企"
"600784","鲁银投资","2022-12-31","国企"
"600789","鲁抗医药","2014-12-31","国企"
"600789","鲁抗医药","2015-12-31","国企"
"600789","鲁抗医药","2016-12-31","国企"
"600789","鲁抗医药","2017-12-31","国企"
"600789","鲁抗医药","2018-12-31","国企"
"600789","鲁抗医药","2019-12-31","国企"
"600789","鲁抗医药","2020-12-31","国企"
"600789","鲁抗医药","2021-12-31","国企"
"600789","鲁抗医药","2022-12-31","国企"
"600792","云煤能源","2014-12-31","国企"
"600792","云煤能源","2015-12-31","国企"
"600792","云煤能源","2016-12-31","国企"
"600792","云煤能源","2017-12-31","国企"
"600792","云煤能源","2018-12-31","国企"
"600792","云煤能源","2019-12-31","国企"
"600792","云煤能源","2020-12-31","国企"
"600792","云煤能源","2021-12-31","国企"
"600792","云煤能源","2022-12-31","国企"
"600793","ST 宜纸","2014-12-31","国企"
"600793","ST 宜纸","2015-12-31","国企"
"600793","宜宾纸业","2016-12-31","国企"
"600793","宜宾纸业","2017-12-31","国企"
"600793","宜宾纸业","2018-12-31","国企"
"600793","宜宾纸业","2019-12-31","国企"
"600793","宜宾纸业","2020-12-31","国企"
"600793","宜宾纸业","2021-12-31","国企"
"600793","宜宾纸业","2022-12-31","国企"
"600796","钱江生化","2014-12-31","国企"
"600796","钱江生化","2015-12-31","国企"
"600796","钱江生化","2016-12-31","国企"
"600796","钱江生化","2017-12-31","国企"
"600796","钱江生化","2018-12-31","国企"
"600796","钱江生化","2019-12-31","国企"
"600796","钱江生化","2020-12-31","国企"
"600796","钱江生化","2021-12-31","国企"
"600796","钱江生化","2022-12-31","国企"
"600800","天津磁卡","2014-12-31","国企"
"600800","天津磁卡","2015-12-31","国企"
"600800","天津磁卡","2016-12-31","国企"
"600800","天津磁卡","2017-12-31","国企"
"600800","天津磁卡","2018-12-31","国企"
"600800","天津磁卡","2019-12-31","国企"
"600800","天津磁卡","2020-12-31","国企"
"600800","渤海化学","2021-12-31","国企"
"600800","渤海化学","2022-12-31","国企"
"600801","华新水泥","2014-12-31","外资"
"600801","华新水泥","2015-12-31","外资"
"600801","华新水泥","2016-12-31","外资"
"600801","华新水泥","2017-12-31","外资"
"600801","华新水泥","2018-12-31","外资"
"600801","华新水泥","2019-12-31","外资"
"600801","华新水泥","2020-12-31","外资"
"600801","华新水泥","2021-12-31","外资"
"600801","华新水泥","2022-12-31","外资"
"600802","福建水泥","2014-12-31","国企"
"600802","福建水泥","2015-12-31","国企"
"600802","福建水泥","2016-12-31","国企"
"600802","福建水泥","2017-12-31","国企"
"600802","福建水泥","2018-12-31","国企"
"600802","福建水泥","2019-12-31","国企"
"600802","福建水泥","2020-12-31","国企"
"600802","福建水泥","2021-12-31","国企"
"600802","福建水泥","2022-12-31","国企"
"600806","昆明机床","2014-12-31","国企"
"600806","昆明机床","2015-12-31","国企"
"600806","*ST 昆机","2016-12-31","国企"
"600806","*ST 昆机","2017-12-31","国企"
"600808","马钢股份","2014-12-31","国企"
"600808","马钢股份","2015-12-31","国企"
"600808","马钢股份","2016-12-31","国企"
"600808","马钢股份","2017-12-31","国企"
"600808","马钢股份","2018-12-31","国企"
"600808","马钢股份","2019-12-31","国企"
"600808","马钢股份","2020-12-31","国企"
"600808","马钢股份","2021-12-31","国企"
"600808","马钢股份","2022-12-31","国企"
"600809","山西汾酒","2014-12-31","国企"
"600809","山西汾酒","2015-12-31","国企"
"600809","山西汾酒","2016-12-31","国企"
"600809","山西汾酒","2017-12-31","国企"
"600809","山西汾酒","2018-12-31","国企"
"600809","山西汾酒","2019-12-31","国企"
"600809","山西汾酒","2020-12-31","国企"
"600809","山西汾酒","2021-12-31","国企"
"600809","山西汾酒","2022-12-31","国企"
"600810","神马股份","2014-12-31","国企"
"600810","神马股份","2015-12-31","国企"
"600810","神马股份","2016-12-31","国企"
"600810","神马股份","2017-12-31","国企"
"600810","神马股份","2018-12-31","国企"
"600810","神马股份","2019-12-31","国企"
"600810","神马股份","2020-12-31","国企"
"600810","神马股份","2021-12-31","国企"
"600810","神马股份","2022-12-31","国企"
"600811","东方集团","2014-12-31","民营"
"600811","东方集团","2015-12-31","民营"
"600811","东方集团","2016-12-31","民营"
"600811","东方集团","2017-12-31","民营"
"600811","东方集团","2018-12-31","民营"
"600811","东方集团","2019-12-31","民营"
"600811","东方集团","2020-12-31","民营"
"600811","东方集团","2021-12-31","民营"
"600811","东方集团","2022-12-31","民营"
"600812","华北制药","2014-12-31","国企"
"600812","华北制药","2015-12-31","国企"
"600812","华北制药","2016-12-31","国企"
"600812","华北制药","2017-12-31","国企"
"600812","华北制药","2018-12-31","国企"
"600812","华北制药","2019-12-31","国企"
"600812","华北制药","2020-12-31","国企"
"600812","华北制药","2021-12-31","国企"
"600812","华北制药","2022-12-31","国企"
"600815","厦工股份","2014-12-31","国企"
"600815","厦工股份","2015-12-31","国企"
"600815","厦工股份","2016-12-31","国企"
"600815","*ST 厦工","2017-12-31","国企"
"600815","厦工股份","2018-12-31","国企"
"600815","*ST 厦工","2019-12-31","国企"
"600815","*ST 厦工","2020-12-31","国企"
"600815","厦工股份","2021-12-31","国企"
"600815","厦工股份","2022-12-31","国企"
"600817","ST 宏盛","2014-12-31","民营"
"600817","ST 宏盛","2015-12-31","民营"
"600817","*ST 宏盛","2016-12-31","民营"
"600817","*ST 宏盛","2017-12-31","民营"
"600817","ST 宏盛","2018-12-31","民营"
"600817","ST 宏盛","2019-12-31","民营"
"600817","ST 宏盛","2020-12-31","民营"
"600817","宇通重工","2021-12-31","民营"
"600817","宇通重工","2022-12-31","民营"
"600818","中路股份","2014-12-31","民营"
"600818","中路股份","2015-12-31","民营"
"600818","中路股份","2016-12-31","民营"
"600818","中路股份","2017-12-31","民营"
"600818","中路股份","2018-12-31","民营"
"600818","中路股份","2019-12-31","民营"
"600818","中路股份","2020-12-31","民营"
"600818","中路股份","2021-12-31","民营"
"600818","中路股份","2022-12-31","民营"
"600819","耀皮玻璃","2014-12-31","国企"
"600819","耀皮玻璃","2015-12-31","国企"
"600819","耀皮玻璃","2016-12-31","国企"
"600819","耀皮玻璃","2017-12-31","国企"
"600819","耀皮玻璃","2018-12-31","国企"
"600819","耀皮玻璃","2019-12-31","国企"
"600819","耀皮玻璃","2020-12-31","国企"
"600819","耀皮玻璃","2021-12-31","国企"
"600819","耀皮玻璃","2022-12-31","国企"
"600835","上海机电","2014-12-31","国企"
"600835","上海机电","2015-12-31","国企"
"600835","上海机电","2016-12-31","国企"
"600835","上海机电","2017-12-31","国企"
"600835","上海机电","2018-12-31","国企"
"600835","上海机电","2019-12-31","国企"
"600835","上海机电","2020-12-31","国企"
"600835","上海机电","2021-12-31","国企"
"600835","上海机电","2022-12-31","国企"
"600836","界龙实业","2014-12-31","民营"
"600836","界龙实业","2015-12-31","民营"
"600836","界龙实业","2016-12-31","民营"
"600836","界龙实业","2017-12-31","民营"
"600836","界龙实业","2018-12-31","民营"
"600836","界龙实业","2019-12-31","民营"
"600836","*ST 界龙","2020-12-31","民营"
"600836","上海易连","2021-12-31","民营"
"600836","上海易连","2022-12-31","民营"
"600839","四川长虹","2014-12-31","国企"
"600839","四川长虹","2015-12-31","国企"
"600839","四川长虹","2016-12-31","国企"
"600839","四川长虹","2017-12-31","国企"
"600839","四川长虹","2018-12-31","国企"
"600839","四川长虹","2019-12-31","国企"
"600839","四川长虹","2020-12-31","国企"
"600839","四川长虹","2021-12-31","国企"
"600839","四川长虹","2022-12-31","国企"
"600841","上柴股份","2014-12-31","国企"
"600841","上柴股份","2015-12-31","国企"
"600841","上柴股份","2016-12-31","国企"
"600841","上柴股份","2017-12-31","国企"
"600841","上柴股份","2018-12-31","国企"
"600841","上柴股份","2019-12-31","国企"
"600841","上柴股份","2020-12-31","国企"
"600841","上柴股份","2021-12-31","国企"
"600841","动力新科","2022-12-31","国企"
"600843","上工申贝","2014-12-31","国企"
"600843","上工申贝","2015-12-31","国企"
"600843","上工申贝","2016-12-31",""
"600843","上工申贝","2017-12-31",""
"600843","上工申贝","2018-12-31",""
"600843","上工申贝","2019-12-31",""
"600843","上工申贝","2020-12-31",""
"600843","上工申贝","2021-12-31",""
"600843","上工申贝","2022-12-31",""
"600844","丹化科技","2014-12-31","国企"
"600844","丹化科技","2015-12-31","国企"
"600844","丹化科技","2016-12-31","国企"
"600844","*ST 丹科","2017-12-31","国企"
"600844","丹化科技","2018-12-31","国企"
"600844","丹化科技","2019-12-31","国企"
"600844","丹化科技","2020-12-31","国企"
"600844","丹化科技","2021-12-31","国企"
"600844","丹化科技","2022-12-31","国企"
"600847","万里股份","2014-12-31","民营"
"600847","万里股份","2015-12-31","民营"
"600847","万里股份","2016-12-31","民营"
"600847","*ST 万里","2017-12-31","民营"
"600847","万里股份","2018-12-31","民营"
"600847","万里股份","2019-12-31","民营"
"600847","万里股份","2020-12-31","民营"
"600847","万里股份","2021-12-31","民营"
"600847","万里股份","2022-12-31","民营"
"600851","海欣股份","2014-12-31","其他"
"600851","海欣股份","2015-12-31","其他"
"600851","海欣股份","2016-12-31","其他"
"600851","海欣股份","2017-12-31","国企"
"600851","海欣股份","2018-12-31","国企"
"600851","海欣股份","2019-12-31","国企"
"600851","海欣股份","2020-12-31","国企"
"600851","海欣股份","2021-12-31","国企"
"600851","海欣股份","2022-12-31","国企"
"600854","春兰股份","2014-12-31","其他"
"600854","春兰股份","2015-12-31","其他"
"600854","春兰股份","2016-12-31","其他"
"600854","春兰股份","2017-12-31","其他"
"600854","春兰股份","2018-12-31","其他"
"600854","春兰股份","2019-12-31","其他"
"600854","春兰股份","2020-12-31","其他"
"600854","春兰股份","2021-12-31","其他"
"600854","春兰股份","2022-12-31","其他"
"600855","航天长峰","2014-12-31","国企"
"600855","航天长峰","2015-12-31","国企"
"600855","航天长峰","2016-12-31","国企"
"600855","航天长峰","2017-12-31","国企"
"600855","航天长峰","2018-12-31","国企"
"600855","航天长峰","2019-12-31","国企"
"600855","航天长峰","2020-12-31","国企"
"600855","航天长峰","2021-12-31","国企"
"600855","航天长峰","2022-12-31","国企"
"600860","*ST 京城","2014-12-31","国企"
"600860","京城股份","2015-12-31","国企"
"600860","京城股份","2016-12-31","国企"
"600860","*ST 京城","2017-12-31","国企"
"600860","京城股份","2018-12-31","国企"
"600860","京城股份","2019-12-31","国企"
"600860","*ST 京城","2020-12-31","国企"
"600860","京城股份","2021-12-31","国企"
"600860","京城股份","2022-12-31","国企"
"600862","南通科技","2014-12-31","国企"
"600862","南通科技","2015-12-31","国企"
"600862","中航高科","2016-12-31","国企"
"600862","中航高科","2017-12-31","国企"
"600862","中航高科","2018-12-31","国企"
"600862","中航高科","2019-12-31","国企"
"600862","中航高科","2020-12-31","国企"
"600862","中航高科","2021-12-31","国企"
"600862","中航高科","2022-12-31","国企"
"600862","中航高科","2023-12-31","国企"
"600866","星湖科技","2014-12-31","国企"
"600866","星湖科技","2015-12-31","国企"
"600866","*ST 星湖","2016-12-31","国企"
"600866","星湖科技","2017-12-31","国企"
"600866","星湖科技","2018-12-31","国企"
"600866","星湖科技","2019-12-31","国企"
"600866","星湖科技","2020-12-31","国企"
"600866","星湖科技","2021-12-31","国企"
"600866","星湖科技","2022-12-31","国企"
"600867","通化东宝","2014-12-31","民营"
"600867","通化东宝","2015-12-31","民营"
"600867","通化东宝","2016-12-31","民营"
"600867","通化东宝","2017-12-31","民营"
"600867","通化东宝","2018-12-31","民营"
"600867","通化东宝","2019-12-31","民营"
"600867","通化东宝","2020-12-31","民营"
"600867","通化东宝","2021-12-31","民营"
"600867","通化东宝","2022-12-31","民营"
"600869","智慧能源","2014-12-31","民营"
"600869","智慧能源","2015-12-31","民营"
"600869","智慧能源","2016-12-31","民营"
"600869","智慧能源","2017-12-31","民营"
"600869","智慧能源","2018-12-31","民营"
"600869","智慧能源","2019-12-31","民营"
"600869","智慧能源","2020-12-31","民营"
"600869","远东股份","2021-12-31","民营"
"600869","远东股份","2022-12-31","民营"
"600870","厦华电子","2014-12-31","民营"
"600870","*ST 厦华","2015-12-31","民营"
"600870","厦华电子","2016-12-31","民营"
"600870","厦华电子","2017-12-31","民营"
"600870","*ST 厦华","2018-12-31","民营"
"600870","ST 厦华","2019-12-31","民营"
"600870","ST 厦华","2020-12-31","民营"
"600870","*ST 厦华","2021-12-31","民营"
"600872","中炬高新","2014-12-31","国企"
"600872","中炬高新","2015-12-31","国企"
"600872","中炬高新","2016-12-31","国企"
"600872","中炬高新","2017-12-31","国企"
"600872","中炬高新","2018-12-31","国企"
"600872","中炬高新","2019-12-31","民营"
"600872","中炬高新","2020-12-31","民营"
"600872","中炬高新","2021-12-31","民营"
"600872","中炬高新","2022-12-31","民营"
"600873","梅花生物","2014-12-31","民营"
"600873","梅花生物","2015-12-31","民营"
"600873","梅花生物","2016-12-31","民营"
"600873","梅花生物","2017-12-31","民营"
"600873","梅花生物","2018-12-31","民营"
"600873","梅花生物","2019-12-31","民营"
"600873","梅花生物","2020-12-31","民营"
"600873","梅花生物","2021-12-31","民营"
"600873","梅花生物","2022-12-31","民营"
"600873","梅花生物","2023-12-31","民营"
"600875","东方电气","2014-12-31","国企"
"600875","东方电气","2015-12-31","国企"
"600875","东方电气","2016-12-31","国企"
"600875","东方电气","2017-12-31","国企"
"600875","东方电气","2018-12-31","国企"
"600875","东方电气","2019-12-31","国企"
"600875","东方电气","2020-12-31","国企"
"600875","东方电气","2021-12-31","国企"
"600875","东方电气","2022-12-31","国企"
"600876","洛阳玻璃","2014-12-31","国企"
"600876","洛阳玻璃","2015-12-31","国企"
"600876","洛阳玻璃","2016-12-31","国企"
"600876","洛阳玻璃","2017-12-31","国企"
"600876","洛阳玻璃","2018-12-31","国企"
"600876","洛阳玻璃","2019-12-31","国企"
"600876","洛阳玻璃","2020-12-31","国企"
"600876","洛阳玻璃","2021-12-31","国企"
"600876","洛阳玻璃","2022-12-31","国企"
"600877","中国嘉陵","2014-12-31","国企"
"600877","中国嘉陵","2015-12-31","国企"
"600877","中国嘉陵","2016-12-31","国企"
"600877","*ST 嘉陵","2017-12-31","国企"
"600877","ST 嘉陵","2018-12-31","国企"
"600877","*ST 电能","2019-12-31","国企"
"600877","ST 电能","2020-12-31","国企"
"600877","声光电科","2021-12-31","国企"
"600877","声光电科","2022-12-31","国企"
"600879","航天电子","2014-12-31","国企"
"600879","航天电子","2015-12-31","国企"
"600879","航天电子","2016-12-31","国企"
"600879","航天电子","2017-12-31","国企"
"600879","航天电子","2018-12-31","国企"
"600879","航天电子","2019-12-31","国企"
"600879","航天电子","2020-12-31","国企"
"600879","航天电子","2021-12-31","国企"
"600879","航天电子","2022-12-31","国企"
"600881","亚泰集团","2014-12-31","国企"
"600881","亚泰集团","2015-12-31","国企"
"600881","亚泰集团","2016-12-31","国企"
"600881","亚泰集团","2017-12-31","国企"
"600881","亚泰集团","2018-12-31","国企"
"600881","亚泰集团","2019-12-31","国企"
"600881","亚泰集团","2020-12-31","国企"
"600881","亚泰集团","2021-12-31","国企"
"600881","亚泰集团","2022-12-31","国企"
"600882","华联矿业","2014-12-31","国企"
"600882","华联矿业","2015-12-31","民营"
"600882","广泽股份","2016-12-31","民营"
"600882","广泽股份","2017-12-31","民营"
"600882","广泽股份","2018-12-31","民营"
"600882","妙可蓝多","2019-12-31","民营"
"600882","妙可蓝多","2020-12-31","民营"
"600882","妙可蓝多","2021-12-31","其他"
"600882","妙可蓝多","2022-12-31",""
"600883","博闻科技","2014-12-31","民营"
"600883","博闻科技","2015-12-31","民营"
"600883","博闻科技","2016-12-31","民营"
"600883","博闻科技","2017-12-31","民营"
"600883","博闻科技","2018-12-31","民营"
"600883","博闻科技","2019-12-31","民营"
"600883","博闻科技","2020-12-31","民营"
"600883","博闻科技","2021-12-31","民营"
"600883","博闻科技","2022-12-31","民营"
"600884","杉杉股份","2014-12-31","民营"
"600884","杉杉股份","2015-12-31","民营"
"600884","杉杉股份","2016-12-31","民营"
"600884","杉杉股份","2017-12-31","民营"
"600884","杉杉股份","2018-12-31","民营"
"600884","杉杉股份","2019-12-31","民营"
"600884","杉杉股份","2020-12-31","民营"
"600884","杉杉股份","2021-12-31","民营"
"600884","杉杉股份","2022-12-31","民营"
"600885","宏发股份","2014-12-31","民营"
"600885","宏发股份","2015-12-31","民营"
"600885","宏发股份","2016-12-31","民营"
"600885","宏发股份","2017-12-31","民营"
"600885","宏发股份","2018-12-31","民营"
"600885","宏发股份","2019-12-31","民营"
"600885","宏发股份","2020-12-31","民营"
"600885","宏发股份","2021-12-31","民营"
"600885","宏发股份","2022-12-31","民营"
"600887","伊利股份","2014-12-31",""
"600887","伊利股份","2015-12-31",""
"600887","伊利股份","2016-12-31",""
"600887","伊利股份","2017-12-31",""
"600887","伊利股份","2018-12-31",""
"600887","伊利股份","2019-12-31",""
"600887","伊利股份","2020-12-31",""
"600887","伊利股份","2021-12-31",""
"600887","伊利股份","2022-12-31",""
"600888","新疆众和","2014-12-31","民营"
"600888","新疆众和","2015-12-31","民营"
"600888","新疆众和","2016-12-31","民营"
"600888","新疆众和","2017-12-31","民营"
"600888","新疆众和","2018-12-31","民营"
"600888","新疆众和","2019-12-31","民营"
"600888","新疆众和","2020-12-31","民营"
"600888","新疆众和","2021-12-31","民营"
"600888","新疆众和","2022-12-31","民营"
"600888","新疆众和","2023-12-31","民营"
"600889","南京化纤","2014-12-31","国企"
"600889","南京化纤","2015-12-31","国企"
"600889","南京化纤","2016-12-31","国企"
"600889","南京化纤","2017-12-31","国企"
"600889","南京化纤","2018-12-31","国企"
"600889","南京化纤","2019-12-31","国企"
"600889","南京化纤","2020-12-31","国企"
"600889","南京化纤","2021-12-31","国企"
"600889","南京化纤","2022-12-31","国企"
"600891","秋林集团","2014-12-31","民营"
"600891","秋林集团","2015-12-31","民营"
"600891","秋林集团","2016-12-31","民营"
"600891","秋林集团","2017-12-31","民营"
"600891","秋林集团","2018-12-31","民营"
"600891","*ST 秋林","2019-12-31","民营"
"600891","*ST 秋林","2020-12-31","民营"
"600893","航空动力","2014-12-31","国企"
"600893","中航动力","2015-12-31","国企"
"600893","中航动力","2016-12-31","国企"
"600893","航发动力","2017-12-31","国企"
"600893","航发动力","2018-12-31","国企"
"600893","航发动力","2019-12-31","国企"
"600893","航发动力","2020-12-31","国企"
"600893","航发动力","2021-12-31","国企"
"600893","航发动力","2022-12-31","国企"
"600894","广日股份","2014-12-31","国企"
"600894","广日股份","2015-12-31","国企"
"600894","广日股份","2016-12-31","国企"
"600894","广日股份","2017-12-31","国企"
"600894","广日股份","2018-12-31","国企"
"600894","广日股份","2019-12-31","国企"
"600894","广日股份","2020-12-31","国企"
"600894","广日股份","2021-12-31","国企"
"600894","广日股份","2022-12-31","国企"
"600929","湖南盐业","2018-12-31","国企"
"600929","湖南盐业","2019-12-31","国企"
"600929","雪天盐业","2020-12-31","国企"
"600929","雪天盐业","2021-12-31","国企"
"600929","雪天盐业","2022-12-31","国企"
"600933","爱柯迪","2017-12-31","民营"
"600933","爱柯迪","2018-12-31","民营"
"600933","爱柯迪","2019-12-31","民营"
"600933","爱柯迪","2020-12-31","民营"
"600933","爱柯迪","2021-12-31","民营"
"600933","爱柯迪","2022-12-31","民营"
"600935","华塑股份","2021-12-31","国企"
"600935","华塑股份","2022-12-31","国企"
"600955","维远股份","2021-12-31","民营"
"600955","维远股份","2022-12-31","民营"
"600955","维远股份","2023-12-31","民营"
"600960","渤海活塞","2014-12-31","国企"
"600960","渤海活塞","2015-12-31","国企"
"600960","渤海活塞","2016-12-31","国企"
"600960","渤海活塞","2017-12-31","国企"
"600960","渤海汽车","2018-12-31","国企"
"600960","渤海汽车","2019-12-31","国企"
"600960","渤海汽车","2020-12-31","国企"
"600960","渤海汽车","2021-12-31","国企"
"600960","渤海汽车","2022-12-31","国企"
"600961","株冶集团","2014-12-31","国企"
"600961","株冶集团","2015-12-31","国企"
"600961","株冶集团","2016-12-31","国企"
"600961","株冶集团","2017-12-31","国企"
"600961","株冶集团","2018-12-31","国企"
"600961","株冶集团","2019-12-31","国企"
"600961","株冶集团","2020-12-31","国企"
"600961","株冶集团","2021-12-31","国企"
"600961","株冶集团","2022-12-31","国企"
"600962","国投中鲁","2014-12-31","国企"
"600962","*ST 中鲁","2015-12-31","国企"
"600962","国投中鲁","2016-12-31","国企"
"600962","国投中鲁","2017-12-31","国企"
"600962","国投中鲁","2018-12-31","国企"
"600962","国投中鲁","2019-12-31","国企"
"600962","国投中鲁","2020-12-31","国企"
"600962","国投中鲁","2021-12-31","国企"
"600962","国投中鲁","2022-12-31","国企"
"600963","岳阳林纸","2014-12-31","国企"
"600963","岳阳林纸","2015-12-31","国企"
"600963","岳阳林纸","2016-12-31","国企"
"600963","岳阳林纸","2017-12-31","国企"
"600963","岳阳林纸","2018-12-31","国企"
"600963","岳阳林纸","2019-12-31","国企"
"600963","岳阳林纸","2020-12-31","国企"
"600963","岳阳林纸","2021-12-31","国企"
"600963","岳阳林纸","2022-12-31","国企"
